TimeStamp, ElapsedTime, frame #, FPS, logSize, QRDetection Status, isReplayed, PETOutputs
2026-12-2--13-46-53,0,11,4,5075,True,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"113.207"|"ms_palm":"41.527"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"159.024"|"faces":[{"id":"1"|"bbox":"(875.687|384.16|67.179|82.405)"|"c":"(909.276|425.362)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(758.291|419.207|56.663|74.403)"|"c":"(786.623|456.409)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-46-53,0,12,4,5692,True,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"121.215"|"ms_palm":"41.497"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"167.675"|"faces":[{"id":"1"|"bbox":"(875.142|384.296|67.179|82.405)"|"c":"(908.732|425.498)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(760.329|421.133|54.767|71.913)"|"c":"(787.712|457.09)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-46-53,0,13,4,6309,True,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"109.611"|"ms_palm":"45.975"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"160.671"|"faces":[{"id":"1"|"bbox":"(870.983|384.023|69.506|82.405)"|"c":"(905.736|425.226)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(755.159|420.822|56.663|70.699)"|"c":"(783.49|456.171)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-46-53,0,14,4,6922,True,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"120.058"|"ms_palm":"41.167"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"165.446"|"faces":[{"id":"1"|"bbox":"(873.748|390.227|68.332|83.819)"|"c":"(907.914|432.136)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(758.558|427.09|54.767|71.913)"|"c":"(785.942|463.047)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-46-53,0,15,4,7540,True,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"109.199"|"ms_palm":"42.572"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"156.017"|"faces":[{"id":"1"|"bbox":"(867.414|392.603|67.179|82.405)"|"c":"(901.004|433.806)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(754.029|434.251|54.767|69.506)"|"c":"(781.413|469.004)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-46-53,0,16,4,8154,True,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"117.366"|"ms_palm":"41.398"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"163.623"|"faces":[{"id":"1"|"bbox":"(870.024|395.121|66.045|82.405)"|"c":"(903.047|436.323)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(753.831|436.504|55.707|67.179)"|"c":"(781.685|470.093)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-46-53,0,17,4,8767,True,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"118.704"|"ms_palm":"41.748"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"165.84"|"faces":[{"id":"1"|"bbox":"(867.573|413.314|66.045|81.014)"|"c":"(900.595|453.821)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(754.017|449.592|53.842|71.913)"|"c":"(780.938|485.549)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-46-53,0,18,4,9381,True,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"103.659"|"ms_palm":"47.953"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"155.754"|"faces":[{"id":"1"|"bbox":"(867.414|422.525|67.179|82.405)"|"c":"(901.004|463.728)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(753.146|457.928|54.767|73.147)"|"c":"(780.529|494.502)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-46-53,0,19,5,9992,True,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"131.94"|"ms_palm":"41.34"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"178.08"|"faces":[{"id":"1"|"bbox":"(871.391|430.324|69.506|85.259)"|"c":"(906.144|472.953)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(756.045|469.911|55.707|70.699)"|"c":"(783.899|505.261)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-46-53,0,20,4,10605,True,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"124.781"|"ms_palm":"39.305"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"168.286"|"faces":[{"id":"1"|"bbox":"(871.569|424.296|68.332|82.405)"|"c":"(905.736|465.498)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(756.569|465.025|53.842|69.506)"|"c":"(783.49|499.778)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
