TimeStamp, ElapsedTime, frame #, FPS, logSize, QRDetection Status, isReplayed, PETOutputs
2026-12-2--13-48-11,0,1,72,192,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"0"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"0.001"|"faces":[]}
2026-12-2--13-48-11,0,2,72,380,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"0"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"0"|"faces":[]}
2026-12-2--13-48-11,0,3,66,584,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"167.228"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"190.093"|"faces":[]}
2026-12-2--13-48-11,0,4,3,784,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"131.294"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"136.022"|"faces":[]}
2026-12-2--13-48-11,0,5,3,1400,True,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"110.04"|"ms_palm":"63.865"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"180.021"|"faces":[{"id":"1"|"bbox":"(979.109|309.962|76.98|94.427)"|"c":"(1017.599|357.175)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(841.986|353.013|64.93|85.259)"|"c":"(874.451|395.642)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-48-11,0,6,3,2018,True,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"111.671"|"ms_palm":"49.144"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"169.001"|"faces":[{"id":"1"|"bbox":"(983.436|311.404|75.681|92.833)"|"c":"(1021.276|357.821)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(845.426|354.339|64.93|82.405)"|"c":"(877.891|395.541)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-48-11,0,7,4,2631,True,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"121.546"|"ms_palm":"40.962"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"167.406"|"faces":[{"id":"1"|"bbox":"(981.989|311.268|78.302|92.833)"|"c":"(1021.14|357.685)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(845.017|352.432|64.93|82.405)"|"c":"(877.483|393.634)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-48-11,0,8,4,3249,True,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"112.623"|"ms_palm":"46.787"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"164.393"|"faces":[{"id":"1"|"bbox":"(986.023|307.354|75.681|92.833)"|"c":"(1023.864|353.77)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(845.146|348.351|69.506|85.259)"|"c":"(879.899|390.981)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-48-11,0,9,4,3866,True,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"118.598"|"ms_palm":"45.895"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"169.143"|"faces":[{"id":"1"|"bbox":"(985.101|303.697|76.98|94.427)"|"c":"(1023.591|350.911)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(845.628|349.181|64.93|79.646)"|"c":"(878.093|389.004)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-48-11,0,10,4,4480,True,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"118.576"|"ms_palm":"46.833"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"171.468"|"faces":[{"id":"1"|"bbox":"(982.105|304.514|76.98|94.427)"|"c":"(1020.595|351.728)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(845.258|351.021|63.834|79.646)"|"c":"(877.175|390.844)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
