TimeStamp, ElapsedTime, frame #, FPS, logSize, QRDetection Status, isReplayed, PETOutputs
2026-08-2--19-19-30,0,27,10,5357,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"70.118"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"71.501"|"faces":[]}
2026-08-2--19-19-30,0,28,10,5555,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"65.118"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"66.394"|"faces":[]}
2026-08-2--19-19-30,0,29,11,5753,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"66.589"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"67.788"|"faces":[]}
2026-08-2--19-19-30,0,30,11,5951,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"68.683"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"69.832"|"faces":[]}
2026-08-2--19-19-30,0,31,11,6357,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"71.159"|"ms_palm":"58.69"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"131.673"|"faces":[{"id":"1"|"bbox":"(919.099|551.691|49.435|61.197)"|"c":"(943.816|582.29)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-08-2--19-19-30,0,32,9,6971,False,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"81.445"|"ms_palm":"36.936"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"122.389"|"faces":[{"id":"1"|"bbox":"(919.099|551.691|49.435|61.197)"|"c":"(943.816|582.29)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(723.527|381.457|105.381|144.654)"|"c":"(776.217|453.784)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-08-2--19-19-30,0,33,9,7588,False,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"76.383"|"ms_palm":"36.275"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"114.659"|"faces":[{"id":"1"|"bbox":"(919.099|551.691|49.435|61.197)"|"c":"(943.816|582.29)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(725.372|384.57|102.809|138.752)"|"c":"(776.776|453.946)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-08-2--19-19-30,0,34,8,8198,False,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"70.782"|"ms_palm":"46.402"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"121.087"|"faces":[{"id":"1"|"bbox":"(919.099|551.691|49.435|61.197)"|"c":"(943.816|582.29)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(724.617|384.331|102.184|138)"|"c":"(775.709|453.331)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-08-2--19-19-30,0,35,8,8810,False,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"81.437"|"ms_palm":"40.294"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"122.965"|"faces":[{"id":"1"|"bbox":"(919.099|551.691|49.435|61.197)"|"c":"(943.816|582.29)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(726.108|382.973|101.64|137.69)"|"c":"(776.928|451.818)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-08-2--19-19-30,0,36,7,9423,False,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"68.62"|"ms_palm":"36.336"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"106.321"|"faces":[{"id":"1"|"bbox":"(919.099|551.691|49.435|61.197)"|"c":"(943.816|582.29)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(725.116|379.389|101.254|140.212)"|"c":"(775.743|449.496)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-08-2--19-19-30,0,37,7,9836,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"1"|"pairs_total":"0"|"ms_face":"67.349"|"ms_palm":"38.175"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"109.91"|"faces":[{"id":"2"|"bbox":"(726.197|379.478|100.422|138.916)"|"c":"(776.408|448.936)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-08-2--19-19-30,0,38,7,10243,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"77.92"|"ms_palm":"36.344"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"115.47"|"faces":[{"id":"2"|"bbox":"(723.915|377.99|101.921|141.912)"|"c":"(774.876|448.946)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-08-2--19-19-30,0,39,7,10652,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"69.076"|"ms_palm":"37.304"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"109.886"|"faces":[{"id":"2"|"bbox":"(726.241|375.193|102.308|143.174)"|"c":"(777.395|446.78)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-08-2--19-19-30,0,40,7,11060,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"73.338"|"ms_palm":"35.96"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"110.684"|"faces":[{"id":"2"|"bbox":"(725.569|376.717|101.306|142.51)"|"c":"(776.222|447.972)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-08-2--19-19-30,0,41,7,11469,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"77.229"|"ms_palm":"39.264"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"119.993"|"faces":[{"id":"2"|"bbox":"(726.02|375.925|101.823|143.366)"|"c":"(776.932|447.608)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-08-2--19-19-30,0,42,7,11877,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"74.509"|"ms_palm":"36.835"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"112.798"|"faces":[{"id":"2"|"bbox":"(725.742|373.79|104.356|146.443)"|"c":"(777.92|447.012)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-08-2--19-19-30,0,43,7,12290,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"65.564"|"ms_palm":"34.649"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"102.53"|"faces":[{"id":"2"|"bbox":"(727.524|372.705|101.414|143.652)"|"c":"(778.231|444.531)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-08-2--19-19-30,0,44,7,12703,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"1"|"pairs_total":"0"|"ms_face":"77.756"|"ms_palm":"34.985"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"116.976"|"faces":[{"id":"2"|"bbox":"(729.463|372.625|101.115|143.479)"|"c":"(780.02|444.365)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-08-2--19-19-30,0,45,7,13113,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"64.187"|"ms_palm":"43.794"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"109.122"|"faces":[{"id":"2"|"bbox":"(728.164|371.959|101.123|143.616)"|"c":"(778.726|443.767)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-08-2--19-19-30,0,46,7,13523,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"1"|"pairs_total":"0"|"ms_face":"82.119"|"ms_palm":"39.864"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"125.846"|"faces":[{"id":"2"|"bbox":"(729.258|372.428|100.034|141.792)"|"c":"(779.275|443.324)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-08-2--19-19-30,0,47,7,13933,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"70.364"|"ms_palm":"40.046"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"111.631"|"faces":[{"id":"2"|"bbox":"(730.428|374.209|101.131|139.926)"|"c":"(780.993|444.172)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-08-2--19-19-30,0,48,7,14342,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"1"|"pairs_total":"0"|"ms_face":"65.741"|"ms_palm":"35.386"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"102.56"|"faces":[{"id":"2"|"bbox":"(729.047|372.613|100.848|142.013)"|"c":"(779.471|443.619)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-08-2--19-19-30,0,49,7,14751,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"1"|"pairs_total":"0"|"ms_face":"74.307"|"ms_palm":"34.155"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"109.759"|"faces":[{"id":"2"|"bbox":"(729.743|373.795|100.47|141.014)"|"c":"(779.978|444.302)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-08-2--19-19-30,0,50,7,15159,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"1"|"pairs_total":"0"|"ms_face":"69.468"|"ms_palm":"35.098"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"108.39"|"faces":[{"id":"2"|"bbox":"(729.157|372.65|101.236|143.708)"|"c":"(779.775|444.503)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-08-2--19-19-30,0,51,7,15568,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"1"|"pairs_total":"0"|"ms_face":"67.145"|"ms_palm":"37.906"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"109.198"|"faces":[{"id":"2"|"bbox":"(729.297|371.43|101.557|145.175)"|"c":"(780.075|444.018)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-08-2--19-19-30,0,52,7,15978,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"73.008"|"ms_palm":"37.461"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"112.422"|"faces":[{"id":"2"|"bbox":"(728.061|373.595|101.474|144.413)"|"c":"(778.798|445.801)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-08-2--19-19-30,0,53,7,16387,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"1"|"pairs_total":"0"|"ms_face":"64.436"|"ms_palm":"40.486"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"108.68"|"faces":[{"id":"2"|"bbox":"(728.815|372.436|101.318|144.191)"|"c":"(779.474|444.531)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-08-2--19-19-30,0,54,7,16797,False,True,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"1"|"pairs_total":"0"|"ms_face":"71.572"|"ms_palm":"38.903"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"113.954"|"faces":[{"id":"2"|"bbox":"(728.551|372.621|101.308|144.531)"|"c":"(779.205|444.886)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-08-2--19-19-30,139,55,7,17204,False,True,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"80.558"|"ms_palm":"37.104"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"119.017"|"faces":[{"id":"2"|"bbox":"(730.01|370.963|102.94|147.369)"|"c":"(781.48|444.648)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-08-2--19-19-30,286,56,7,17614,False,True,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"68.331"|"ms_palm":"42.307"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"114.625"|"faces":[{"id":"2"|"bbox":"(728.702|372.742|101.643|144.362)"|"c":"(779.523|444.923)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-08-2--19-19-30,417,57,7,18023,False,True,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"86.268"|"ms_palm":"39.17"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"126.797"|"faces":[{"id":"2"|"bbox":"(728.787|372.391|101.978|147.104)"|"c":"(779.776|445.943)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-08-2--19-19-30,574,58,7,18432,False,True,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"67.118"|"ms_palm":"39.202"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"107.77"|"faces":[{"id":"2"|"bbox":"(728.775|372.146|102.094|146.927)"|"c":"(779.822|445.609)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-08-2--19-19-30,701,59,7,18641,False,True,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"1"|"pairs_total":"1"|"ms_face":"68.491"|"ms_palm":"36.283"|"ms_pose":"39.334"|"ms_blur":"0"|"ms_total":"150.268"|"faces":[]}
2026-08-2--19-19-30,873,60,6,19046,False,True,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"82.35"|"ms_palm":"41.72"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"125.413"|"faces":[{"id":"2"|"bbox":"(728.191|386.342|73.677|92.08)"|"c":"(765.029|432.381)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
