TimeStamp, ElapsedTime, frame #, FPS, logSize, QRDetection Status, isReplayed, PETOutputs
2026-08-2--19-20-47,0,1,59,203,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"94.881"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"101.882"|"faces":[]}
2026-08-2--19-20-47,0,2,59,402,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"98.838"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"102.543"|"faces":[]}
2026-08-2--19-20-47,0,3,57,599,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"97.118"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"98.83"|"faces":[]}
2026-08-2--19-20-47,0,4,7,797,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"87.611"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"95.986"|"faces":[]}
2026-08-2--19-20-47,0,5,4,995,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"70.581"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"72.445"|"faces":[]}
2026-08-2--19-20-47,0,6,5,1193,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"74.953"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"79.084"|"faces":[]}
2026-08-2--19-20-47,0,7,5,1391,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"86.882"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"90.817"|"faces":[]}
2026-08-2--19-20-47,0,8,6,1589,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"72.838"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"74.303"|"faces":[]}
2026-08-2--19-20-47,0,9,6,1791,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"68.857"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"72.896"|"faces":[]}
2026-08-2--19-20-47,0,10,7,1989,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"68.611"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"72.414"|"faces":[]}
