TimeStamp, ElapsedTime, frame #, FPS, logSize, QRDetection Status, isReplayed, PETOutputs
2026-12-2--20-06-51,0,1,60,204,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"119.397"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0.002"|"ms_total":"129.559"|"faces":[]}
2026-12-2--20-06-51,0,2,60,404,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"156.654"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"164.259"|"faces":[]}
2026-12-2--20-06-51,0,3,57,604,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"121.938"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"128.341"|"faces":[]}
2026-12-2--20-06-51,0,4,5,804,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"119.931"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"125.852"|"faces":[]}
2026-12-2--20-06-51,0,5,5,1004,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"127.925"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"135.088"|"faces":[]}
2026-12-2--20-06-51,0,6,5,1204,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"132.933"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"139.739"|"faces":[]}
2026-12-2--20-06-51,0,7,5,1402,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"118.6"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"124.975"|"faces":[]}
2026-12-2--20-06-51,0,8,6,1606,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"129.162"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"136.237"|"faces":[]}
2026-12-2--20-06-51,0,9,6,1806,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"134.834"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"141.397"|"faces":[]}
2026-12-2--20-06-51,0,10,5,2006,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"116.613"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"123.887"|"faces":[]}
2026-12-2--20-06-51,0,11,5,2202,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"120.442"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"132"|"faces":[]}
2026-12-2--20-06-51,0,12,5,2402,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"113.146"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"122.947"|"faces":[]}
2026-12-2--20-06-51,0,13,6,2602,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"124.393"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"130.756"|"faces":[]}
