TimeStamp, ElapsedTime, frame #, FPS, logSize, QRDetection Status, isReplayed, PETOutputs
2026-12-2--19-54-07,0,89,7,17700,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"102.3"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"108.527"|"faces":[]}
2026-12-2--19-54-07,0,90,7,17898,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"95.23"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"102.047"|"faces":[]}
2026-12-2--19-54-07,0,91,7,18098,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"103.843"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"108.715"|"faces":[]}
2026-12-2--19-54-07,0,92,7,18296,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"91.957"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"98.335"|"faces":[]}
2026-12-2--19-54-07,0,93,7,18494,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"92.678"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"96.275"|"faces":[]}
2026-12-2--19-54-07,0,94,7,18692,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"85.722"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"89.215"|"faces":[]}
2026-12-2--19-54-07,0,95,7,18892,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"100.525"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"108.928"|"faces":[]}
2026-12-2--19-54-07,0,96,7,19090,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"94.535"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"98.786"|"faces":[]}
2026-12-2--19-54-07,0,97,7,19289,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"98.077"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"104.793"|"faces":[]}
2026-12-2--19-54-07,0,98,7,19492,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"94.957"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"103.478"|"faces":[]}
2026-12-2--19-54-07,0,99,7,19690,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"90.391"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"94.468"|"faces":[]}
2026-12-2--19-54-07,0,100,7,19888,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"98.43"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"104.981"|"faces":[]}
2026-12-2--19-54-07,0,101,7,20087,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"97.918"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"105.452"|"faces":[]}
2026-12-2--19-54-07,0,102,7,20285,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"95.218"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"99.198"|"faces":[]}
2026-12-2--19-54-07,0,103,7,20483,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"81.256"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"88.984"|"faces":[]}
2026-12-2--19-54-07,0,104,7,20680,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"93.35"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"97.357"|"faces":[]}
2026-12-2--19-54-07,0,105,7,20878,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"88.398"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"94.347"|"faces":[]}
2026-12-2--19-54-07,0,106,8,21076,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"89.466"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"92.888"|"faces":[]}
2026-12-2--19-54-07,0,107,8,21280,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"104.539"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"110.878"|"faces":[]}
2026-12-2--19-54-07,0,108,7,21478,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"88.362"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"95.574"|"faces":[]}
2026-12-2--19-54-07,0,109,7,21675,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"85.581"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"89.32"|"faces":[]}
2026-12-2--19-54-07,0,110,8,21874,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"98.237"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"104.789"|"faces":[]}
2026-12-2--19-54-07,0,111,7,22072,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"86.805"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"90.658"|"faces":[]}
2026-12-2--19-54-07,0,112,8,22272,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"101.644"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"108.109"|"faces":[]}
2026-12-2--19-54-07,0,113,7,22474,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"88.506"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"97.019"|"faces":[]}
2026-12-2--19-54-07,0,114,8,22672,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"87.726"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"94.272"|"faces":[]}
2026-12-2--19-54-07,0,115,8,22870,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"91.729"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"98.556"|"faces":[]}
2026-12-2--19-54-07,0,116,7,23069,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"96.562"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"100.599"|"faces":[]}
2026-12-2--19-54-07,0,117,7,23269,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"105.989"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"113.478"|"faces":[]}
2026-12-2--19-54-07,0,118,7,23469,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"83.391"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"90.2"|"faces":[]}
2026-12-2--19-54-07,0,119,7,23667,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"89.166"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"92.919"|"faces":[]}
2026-12-2--19-54-07,0,120,7,23866,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"97.422"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"106.617"|"faces":[]}
2026-12-2--19-54-07,0,121,7,24068,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"88.645"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"91.981"|"faces":[]}
2026-12-2--19-54-07,0,122,7,24268,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"109.025"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"116.201"|"faces":[]}
2026-12-2--19-54-07,0,123,7,24466,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"85.476"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"91.926"|"faces":[]}
2026-12-2--19-54-07,0,124,7,24664,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"87.302"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"90.605"|"faces":[]}
2026-12-2--19-54-07,0,125,7,24863,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"92.467"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"105.547"|"faces":[]}
2026-12-2--19-54-07,0,126,7,25061,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"87.551"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"97.577"|"faces":[]}
2026-12-2--19-54-07,0,127,7,25260,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"99.294"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"106.702"|"faces":[]}
2026-12-2--19-54-07,0,128,7,25460,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"100.224"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"108.579"|"faces":[]}
2026-12-2--19-54-07,0,129,7,25663,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"98.507"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"104.391"|"faces":[]}
2026-12-2--19-54-07,0,130,7,25861,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"88.446"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"95.966"|"faces":[]}
2026-12-2--19-54-07,0,131,7,26060,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"93.552"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"101.534"|"faces":[]}
2026-12-2--19-54-07,0,132,7,26258,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"84.372"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"87.868"|"faces":[]}
2026-12-2--19-54-07,0,133,7,26457,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"97.472"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"104.736"|"faces":[]}
2026-12-2--19-54-07,0,134,7,26654,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"86.13"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"89.858"|"faces":[]}
2026-12-2--19-54-07,0,135,7,26852,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"89.554"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"96.125"|"faces":[]}
2026-12-2--19-54-07,0,136,8,27050,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"81.954"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"85.419"|"faces":[]}
2026-12-2--19-54-07,0,137,8,27249,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"99.042"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"106.589"|"faces":[]}
2026-12-2--19-54-07,0,138,7,27451,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"93.88"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"101.192"|"faces":[]}
2026-12-2--19-54-07,0,139,7,27649,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"96.033"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"99.772"|"faces":[]}
2026-12-2--19-54-07,0,140,7,27847,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"83.499"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"89.991"|"faces":[]}
2026-12-2--19-54-07,0,141,7,28044,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"81.917"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"86.33"|"faces":[]}
2026-12-2--19-54-07,0,142,8,28245,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"77.78"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"84.936"|"faces":[]}
2026-12-2--19-54-07,0,143,8,28442,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"70.456"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"73.53"|"faces":[]}
2026-12-2--19-54-07,0,144,6,28640,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"73.437"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"80.603"|"faces":[]}
2026-12-2--19-54-07,0,145,6,28838,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"71.134"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"76.608"|"faces":[]}
2026-12-2--19-54-07,0,146,6,29036,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"72.881"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"80.894"|"faces":[]}
2026-12-2--19-54-07,0,147,7,29234,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"67.121"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"80.914"|"faces":[]}
2026-12-2--19-54-07,0,148,7,29432,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"68.523"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"72.134"|"faces":[]}
2026-12-2--19-54-07,0,149,7,29630,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"77.529"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"83.327"|"faces":[]}
2026-12-2--19-54-07,0,150,7,29827,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"67.928"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"73.97"|"faces":[]}
2026-12-2--19-54-07,0,151,8,30023,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"64.25"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"67.57"|"faces":[]}
2026-12-2--19-54-07,0,152,8,30220,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"63.259"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"68.44"|"faces":[]}
2026-12-2--19-54-07,0,153,9,30418,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"66.412"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"72.322"|"faces":[]}
2026-12-2--19-54-07,0,154,9,30616,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"82.237"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"88.034"|"faces":[]}
2026-12-2--19-54-07,0,155,9,30814,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"66.653"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"69.826"|"faces":[]}
2026-12-2--19-54-07,0,156,9,31012,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"66.069"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"72.162"|"faces":[]}
2026-12-2--19-54-07,0,157,9,31210,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"66.755"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"72.253"|"faces":[]}
2026-12-2--19-54-07,0,158,9,31408,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"66.273"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"69.485"|"faces":[]}
2026-12-2--19-54-07,0,159,9,31606,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"74.244"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"80.665"|"faces":[]}
2026-12-2--19-54-07,0,160,9,31804,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"75.642"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"81.091"|"faces":[]}
2026-12-2--19-54-07,0,161,9,32002,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"67.867"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"72.185"|"faces":[]}
2026-12-2--19-54-07,0,162,9,32200,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"68.416"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"73.972"|"faces":[]}
2026-12-2--19-54-07,0,163,9,32398,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"65.355"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"70.545"|"faces":[]}
2026-12-2--19-54-07,0,164,10,32596,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"67.755"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"73.495"|"faces":[]}
2026-12-2--19-54-07,0,165,10,32794,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"70.541"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"75.741"|"faces":[]}
2026-12-2--19-54-07,0,166,10,32992,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"61.668"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"67.955"|"faces":[]}
2026-12-2--19-54-07,0,167,10,33190,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"63.468"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"68.646"|"faces":[]}
2026-12-2--19-54-07,0,168,10,33388,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"63.818"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"70.098"|"faces":[]}
2026-12-2--19-54-07,0,169,10,33586,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"67.186"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"70.337"|"faces":[]}
2026-12-2--19-54-07,0,170,10,33782,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"70.74"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"76.33"|"faces":[]}
2026-12-2--19-54-07,0,171,10,33979,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"76.469"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"83.13"|"faces":[]}
2026-12-2--19-54-07,0,172,10,34177,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"63.042"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"66.513"|"faces":[]}
2026-12-2--19-54-07,0,173,10,34375,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"65.971"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"72.281"|"faces":[]}
2026-12-2--19-54-07,0,174,10,34573,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"70.015"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"76.107"|"faces":[]}
2026-12-2--19-54-07,0,175,10,34771,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"71.582"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"75.059"|"faces":[]}
2026-12-2--19-54-07,0,176,10,34969,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"74.488"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"79.687"|"faces":[]}
2026-12-2--19-54-07,0,177,10,35167,False,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"66.804"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"72.253"|"faces":[]}
