TimeStamp, FPS, # Faces, frame #, QRDetection Status, Hardcoded Eye Gaze, DetectedFaces Info
21-54-49.3115,59,0,0,False,False,{}
21-54-49.3115,59,0,0,False,False,{}
21-54-49.4545,59,0,0,False,False,{}
21-54-49.4545,59,0,0,False,False,{}
21-54-49.4745,57,0,0,False,False,{}
21-54-49.4745,57,0,0,False,False,{}
21-54-49.4940,51,0,0,False,False,{}
21-54-49.4940,51,0,0,False,False,{}
21-54-49.5095,69,0,0,False,False,{}
21-54-49.5095,69,0,0,False,False,{}
21-54-49.5280,64,0,0,False,False,{}
21-54-49.5280,64,0,0,False,False,{}
21-54-49.5365,63,0,0,False,False,{}
21-54-49.5365,63,0,0,False,False,{}
21-54-49.5683,62,0,0,False,False,{}
21-54-49.5683,62,0,0,False,False,{}
21-54-49.5904,46,0,0,False,False,{}
21-54-49.5904,46,0,0,False,False,{}
21-54-49.6059,50,0,0,False,False,{}
21-54-49.6059,50,0,0,False,False,{}
21-54-49.6259,50,0,0,False,False,{}
21-54-49.6259,50,0,0,False,False,{}
21-54-49.6469,49,0,0,False,False,{}
21-54-49.6469,49,0,0,False,False,{}
21-54-49.6629,51,0,0,False,False,{}
21-54-49.6629,51,0,0,False,False,{}
21-54-49.6794,55,0,0,False,False,{}
21-54-49.6794,55,0,0,False,False,{}
21-54-49.6904,57,0,0,False,False,{}
21-54-49.6904,57,0,0,False,False,{}
21-54-49.7229,53,0,0,False,False,{}
21-54-49.7229,53,0,0,False,False,{}
21-54-49.7339,52,0,0,False,False,{}
21-54-49.7339,52,0,0,False,False,{}
21-54-49.7519,53,0,0,False,False,{}
21-54-49.7519,53,0,0,False,False,{}
21-54-49.7689,57,0,0,False,False,{}
21-54-49.7689,57,0,0,False,False,{}
21-54-49.7869,57,0,0,False,False,{}
21-54-49.7869,57,0,0,False,False,{}
21-54-49.7964,58,0,0,False,False,{}
21-54-49.7964,58,0,0,False,False,{}
21-54-49.8144,59,0,0,False,False,{}
21-54-49.8144,59,0,0,False,False,{}
21-54-49.8354,56,0,0,False,False,{}
21-54-49.8354,56,0,0,False,False,{}
21-54-49.8544,55,0,0,False,False,{}
21-54-49.8544,55,0,0,False,False,{}
21-54-49.8714,55,0,0,False,False,{}
21-54-49.8714,55,0,0,False,False,{}
21-54-49.8854,58,0,0,False,False,{}
21-54-49.8854,58,0,0,False,False,{}
21-54-49.9024,58,0,0,False,False,{}
21-54-49.9024,58,0,0,False,False,{}
21-54-49.9219,57,0,0,False,False,{}
21-54-49.9219,57,0,0,False,False,{}
21-54-49.9394,60,0,0,False,False,{}
21-54-49.9394,60,0,0,False,False,{}
21-54-49.9579,60,0,0,False,False,{}
21-54-49.9579,60,0,0,False,False,{}
21-54-49.9699,58,0,0,False,False,{}
21-54-49.9699,58,0,0,False,False,{}
21-54-49.9864,58,0,0,False,False,{}
21-54-49.9864,58,0,0,False,False,{}
21-54-50.0184,58,0,0,False,False,{}
21-54-50.0184,58,0,0,False,False,{}
