TimeStamp, FPS, # Faces, frame #, QRDetection Status, Hardcoded Eye Gaze, DetectedFaces Info
01-42-11.3469,59,0,1,True,False,{}
01-42-11.3469,59,0,1,True,False,{}
01-42-11.9646,59,0,22,True,False,{}
01-42-11.9646,59,0,22,True,False,{}
01-42-11.9817,57,0,23,False,False,{}
01-42-11.9817,57,0,23,False,False,{}
01-42-12.0352,39,0,25,False,False,{}
01-42-12.0352,39,0,25,False,False,{}
01-42-12.1001,20,0,27,False,False,{}
01-42-12.1001,20,0,27,False,False,{}
01-42-12.1280,20,0,27,False,False,{}
01-42-12.1280,20,0,27,False,False,{}
01-42-12.1738,24,0,29,False,False,{}
01-42-12.1738,24,0,29,False,False,{}
01-42-12.2345,21,0,31,False,False,{}
01-42-12.2345,21,0,31,False,False,{}
01-42-12.2625,21,0,31,False,False,{}
01-42-12.2625,21,0,31,False,False,{}
01-42-12.3121,23,0,33,False,False,{}
01-42-12.3121,23,0,33,False,False,{}
01-42-12.3643,21,0,34,False,False,{}
01-42-12.3643,21,0,34,False,False,{}
01-42-12.4191,21,0,36,False,False,{}
01-42-12.4191,21,0,36,False,False,{}
01-42-12.4837,19,0,38,False,False,{}
01-42-12.4837,19,0,38,False,False,{}
01-42-12.5185,19,0,39,False,False,{}
01-42-12.5185,19,0,39,False,False,{}
01-42-12.5602,21,0,40,False,False,{}
01-42-12.5602,21,0,40,False,False,{}
01-42-12.6170,20,0,42,False,False,{}
01-42-12.6170,20,0,42,False,False,{}
01-42-12.6524,20,0,43,False,False,{}
01-42-12.6524,20,0,43,False,False,{}
01-42-12.6894,21,0,44,False,False,{}
01-42-12.6894,21,0,44,False,False,{}
01-42-12.6938,24,0,44,False,False,{}
01-42-12.6938,24,0,44,False,False,{}
01-42-12.7154,28,0,45,False,False,{}
01-42-12.7154,28,0,45,False,False,{}
01-42-12.7259,31,0,45,False,False,{}
01-42-12.7259,31,0,45,False,False,{}
01-42-12.7565,34,0,46,False,False,{}
01-42-12.7565,34,0,46,False,False,{}
01-42-12.7611,37,0,46,False,False,{}
01-42-12.7611,37,0,46,False,False,{}
01-42-12.7829,41,0,47,False,False,{}
01-42-12.7829,41,0,47,False,False,{}
01-42-12.7926,44,0,47,False,False,{}
01-42-12.7926,44,0,47,False,False,{}
01-42-12.8276,46,0,48,False,False,{}
01-42-12.8276,46,0,48,False,False,{}
01-42-12.8372,46,0,49,False,False,{}
01-42-12.8372,46,0,49,False,False,{}
01-42-12.8423,51,0,49,False,False,{}
01-42-12.8423,51,0,49,False,False,{}
01-42-12.8600,52,0,49,False,False,{}
01-42-12.8600,52,0,49,False,False,{}
01-42-12.8935,53,0,50,False,False,{}
01-42-12.8935,53,0,50,False,False,{}
01-42-12.9030,52,0,51,False,False,{}
01-42-12.9030,52,0,51,False,False,{}
01-42-12.9098,56,0,51,False,False,{}
01-42-12.9098,56,0,51,False,False,{}
01-42-12.9273,57,0,51,False,False,{}
01-42-12.9273,57,0,51,False,False,{}
01-42-12.9610,57,0,52,False,False,{}
01-42-12.9610,57,0,52,False,False,{}
01-42-12.9707,54,0,53,False,False,{}
01-42-12.9707,54,0,53,False,False,{}
01-42-12.9759,59,0,53,False,False,{}
01-42-12.9759,59,0,53,False,False,{}
01-42-12.9949,58,0,53,False,False,{}
01-42-12.9949,58,0,53,False,False,{}
01-42-13.0266,59,0,54,False,False,{}
01-42-13.0266,59,0,54,False,False,{}
01-42-13.0359,56,0,55,False,False,{}
01-42-13.0359,56,0,55,False,False,{}
01-42-13.0428,60,0,55,False,False,{}
01-42-13.0428,60,0,55,False,False,{}
01-42-13.0609,59,0,55,False,False,{}
01-42-13.0609,59,0,55,False,False,{}
01-42-13.0914,59,0,56,False,False,{}
01-42-13.0914,59,0,56,False,False,{}
01-42-13.1014,58,0,57,False,False,{}
01-42-13.1014,58,0,57,False,False,{}
01-42-13.1098,60,0,57,False,False,{}
01-42-13.1098,60,0,57,False,False,{}
01-42-13.1270,60,0,57,False,False,{}
01-42-13.1270,60,0,57,False,False,{}
01-42-13.1592,60,0,58,False,False,{}
01-42-13.1592,60,0,58,False,False,{}
01-42-13.1757,57,0,59,False,False,{}
01-42-13.1757,57,0,59,False,False,{}
01-42-13.1809,57,0,59,False,False,{}
01-42-13.1809,57,0,59,False,False,{}
01-42-13.1948,60,0,59,False,False,{}
01-42-13.1948,60,0,59,False,False,{}
01-42-13.2276,60,0,60,False,False,{}
01-42-13.2276,60,0,60,False,False,{}
01-42-13.2377,57,0,61,False,False,{}
01-42-13.2377,57,0,61,False,False,{}
01-42-13.2433,61,0,61,False,False,{}
01-42-13.2433,61,0,61,False,False,{}
01-42-13.2609,60,0,61,False,False,{}
01-42-13.2609,60,0,61,False,False,{}
01-42-13.2944,60,0,62,False,False,{}
01-42-13.2944,60,0,62,False,False,{}
01-42-13.3041,57,0,63,False,False,{}
01-42-13.3041,57,0,63,False,False,{}
01-42-13.3104,61,0,63,False,False,{}
01-42-13.3104,61,0,63,False,False,{}
01-42-13.3278,60,0,63,False,False,{}
01-42-13.3278,60,0,63,False,False,{}
01-42-13.3581,60,0,64,False,False,{}
01-42-13.3581,60,0,64,False,False,{}
01-42-13.3680,58,0,65,False,False,{}
01-42-13.3680,58,0,65,False,False,{}
01-42-13.3772,60,0,65,False,False,{}
01-42-13.3772,60,0,65,False,False,{}
01-42-13.3949,60,0,65,False,False,{}
01-42-13.3949,60,0,65,False,False,{}
01-42-13.4275,59,0,66,False,False,{}
01-42-13.4275,59,0,66,False,False,{}
01-42-13.4374,57,0,67,False,False,{}
01-42-13.4374,57,0,67,False,False,{}
01-42-13.4431,61,0,67,False,False,{}
01-42-13.4431,61,0,67,False,False,{}
01-42-13.4617,60,0,67,False,False,{}
01-42-13.4617,60,0,67,False,False,{}
01-42-13.4937,60,0,68,False,False,{}
01-42-13.4937,60,0,68,False,False,{}
01-42-13.5036,57,0,69,False,False,{}
01-42-13.5036,57,0,69,False,False,{}
01-42-13.5107,61,0,69,False,False,{}
01-42-13.5107,61,0,69,False,False,{}
01-42-13.5284,60,0,69,False,False,{}
01-42-13.5284,60,0,69,False,False,{}
01-42-13.5579,60,0,70,False,False,{}
01-42-13.5579,60,0,70,False,False,{}
01-42-13.5633,58,0,70,False,False,{}
01-42-13.5633,58,0,70,False,False,{}
01-42-13.5839,60,0,71,False,False,{}
01-42-13.5839,60,0,71,False,False,{}
01-42-13.5941,60,0,71,False,False,{}
01-42-13.5941,60,0,71,False,False,{}
01-42-13.6259,60,0,72,False,False,{}
01-42-13.6259,60,0,72,False,False,{}
01-42-13.6357,58,0,73,False,False,{}
01-42-13.6357,58,0,73,False,False,{}
01-42-13.6435,60,0,73,False,False,{}
01-42-13.6435,60,0,73,False,False,{}
01-42-13.6619,60,0,73,False,False,{}
01-42-13.6619,60,0,73,False,False,{}
01-42-13.6917,60,0,74,False,False,{}
01-42-13.6917,60,0,74,False,False,{}
01-42-13.7023,58,0,75,False,False,{}
01-42-13.7023,58,0,75,False,False,{}
01-42-13.7121,60,0,75,False,False,{}
01-42-13.7121,60,0,75,False,False,{}
01-42-13.7284,60,0,75,False,False,{}
01-42-13.7284,60,0,75,False,False,{}
01-42-13.7577,60,0,76,False,False,{}
01-42-13.7577,60,0,76,False,False,{}
01-42-13.7625,59,0,76,False,False,{}
01-42-13.7625,59,0,76,False,False,{}
01-42-13.7861,60,0,77,False,True,{}
01-42-13.7861,60,0,77,False,True,{}
01-42-13.7957,59,0,77,False,True,{}
01-42-13.7957,59,0,77,False,True,{}
01-42-13.8286,59,0,78,False,True,{}
01-42-13.8286,59,0,78,False,True,{}
01-42-13.8374,57,0,79,False,True,{}
01-42-13.8374,57,0,79,False,True,{}
01-42-13.8446,60,0,79,False,True,{}
01-42-13.8446,60,0,79,False,True,{}
01-42-13.8620,60,0,79,False,True,{}
01-42-13.8620,60,0,79,False,True,{}
01-42-13.8921,60,0,80,False,True,{}
01-42-13.8921,60,0,80,False,True,{}
01-42-13.9020,58,0,81,False,True,{}
01-42-13.9020,58,0,81,False,True,{}
01-42-13.9118,60,0,81,False,True,{}
01-42-13.9118,60,0,81,False,True,{}
01-42-13.9293,59,0,81,False,True,{}
01-42-13.9293,59,0,81,False,True,{}
01-42-13.9608,60,0,82,False,True,{}
01-42-13.9608,60,0,82,False,True,{}
01-42-13.9724,57,0,83,False,True,{}
01-42-13.9724,57,0,83,False,True,{}
01-42-13.9786,60,0,83,False,True,{}
01-42-13.9786,60,0,83,False,True,{}
01-42-14.0133,60,0,84,False,True,{}
01-42-14.0133,60,0,84,False,True,{}
01-42-14.0175,56,0,84,False,True,{}
01-42-14.0175,56,0,84,False,True,{}
01-42-14.0352,60,0,85,False,True,{}
01-42-14.0352,60,0,85,False,True,{}
01-42-14.0447,61,0,85,False,True,{}
01-42-14.0447,61,0,85,False,True,{}
01-42-14.0780,60,0,86,False,True,{}
01-42-14.0780,60,0,86,False,True,{}
01-42-14.0823,58,0,86,False,True,{}
01-42-14.0823,58,0,86,False,True,{}
01-42-14.0958,60,0,86,False,True,{}
01-42-14.0958,60,0,86,False,True,{}
01-42-14.1193,60,0,87,False,True,{}
01-42-14.1193,60,0,87,False,True,{}
01-42-14.1298,60,0,87,False,True,{}
01-42-14.1298,60,0,87,False,True,{}
01-42-14.1594,60,0,88,False,True,{}
01-42-14.1594,60,0,88,False,True,{}
01-42-14.1691,58,0,89,False,True,{}
01-42-14.1691,58,0,89,False,True,{}
01-42-14.1791,60,0,89,False,True,{}
01-42-14.1791,60,0,89,False,True,{}
01-42-14.2121,59,0,90,False,True,{}
01-42-14.2121,59,0,90,False,True,{}
01-42-14.2162,57,0,90,False,True,{}
01-42-14.2162,57,0,90,False,True,{}
01-42-14.2357,60,0,91,False,True,{}
01-42-14.2357,60,0,91,False,True,{}
01-42-14.2454,61,0,91,False,True,{}
01-42-14.2454,61,0,91,False,True,{}
01-42-14.2631,60,0,91,False,True,{}
01-42-14.2631,60,0,91,False,True,{}
01-42-14.2954,60,0,92,False,True,{}
01-42-14.2954,60,0,92,False,True,{}
01-42-14.3043,57,0,93,False,True,{}
01-42-14.3043,57,0,93,False,True,{}
01-42-14.3120,61,0,93,False,True,{}
01-42-14.3120,61,0,93,False,True,{}
01-42-14.3453,60,0,94,False,True,{}
01-42-14.3453,60,0,94,False,True,{}
01-42-14.3493,57,0,94,False,True,{}
01-42-14.3493,57,0,94,False,True,{}
01-42-14.3631,60,0,94,False,True,{}
01-42-14.3631,60,0,94,False,True,{}
01-42-14.3856,60,0,95,False,True,{}
01-42-14.3856,60,0,95,False,True,{}
01-42-14.4148,59,0,96,False,True,{}
01-42-14.4148,59,0,96,False,True,{}
01-42-14.4190,56,0,96,False,True,{}
01-42-14.4190,56,0,96,False,True,{}
01-42-14.4365,60,0,97,False,True,{}
01-42-14.4365,60,0,97,False,True,{}
01-42-14.4459,61,0,97,False,True,{}
01-42-14.4459,61,0,97,False,True,{}
01-42-14.4786,60,0,98,False,True,{}
01-42-14.4786,60,0,98,False,True,{}
01-42-14.4831,58,0,98,False,True,{}
01-42-14.4831,58,0,98,False,True,{}
01-42-14.5040,60,0,99,False,True,{}
01-42-14.5040,60,0,99,False,True,{}
01-42-14.5124,61,0,99,False,True,{}
01-42-14.5124,61,0,99,False,True,{}
01-42-14.5451,60,0,100,False,True,{}
01-42-14.5451,60,0,100,False,True,{}
01-42-14.5491,58,0,100,False,True,{}
01-42-14.5491,58,0,100,False,True,{}
01-42-14.5631,60,0,100,False,True,{}
01-42-14.5631,60,0,100,False,True,{}
01-42-14.5854,60,0,101,False,True,{}
01-42-14.5854,60,0,101,False,True,{}
01-42-14.6095,60,0,102,False,True,{}
01-42-14.6095,60,0,102,False,True,{}
01-42-14.6137,59,0,102,False,True,{}
01-42-14.6137,59,0,102,False,True,{}
01-42-14.6300,60,0,102,False,True,{}
01-42-14.6300,60,0,102,False,True,{}
01-42-14.6528,59,0,103,False,True,{}
01-42-14.6528,59,0,103,False,True,{}
01-42-14.6788,59,0,104,False,True,{}
01-42-14.6788,59,0,104,False,True,{}
01-42-14.6831,58,0,104,False,True,{}
01-42-14.6831,58,0,104,False,True,{}
01-42-14.7031,59,0,105,False,True,{}
01-42-14.7031,59,0,105,False,True,{}
01-42-14.7131,60,0,105,False,True,{}
01-42-14.7131,60,0,105,False,True,{}
01-42-14.7459,60,0,106,False,True,{}
01-42-14.7459,60,0,106,False,True,{}
01-42-14.7497,58,0,106,False,True,{}
01-42-14.7497,58,0,106,False,True,{}
01-42-14.7688,60,0,107,False,True,{}
01-42-14.7688,60,0,107,False,True,{}
01-42-14.7800,60,0,107,False,True,{}
01-42-14.7800,60,0,107,False,True,{}
01-42-14.8131,59,0,108,False,True,{}
01-42-14.8131,59,0,108,False,True,{}
01-42-14.8172,57,0,108,False,True,{}
01-42-14.8172,57,0,108,False,True,{}
01-42-14.8366,60,0,109,False,True,{}
01-42-14.8366,60,0,109,False,True,{}
01-42-14.8468,61,0,109,False,True,{}
01-42-14.8468,61,0,109,False,True,{}
01-42-14.8796,60,0,110,False,True,{}
01-42-14.8796,60,0,110,False,True,{}
01-42-14.8837,57,0,110,False,True,{}
01-42-14.8837,57,0,110,False,True,{}
01-42-14.9028,60,0,111,False,True,{}
01-42-14.9028,60,0,111,False,True,{}
01-42-14.9130,61,0,111,False,True,{}
01-42-14.9130,61,0,111,False,True,{}
01-42-14.9484,59,0,112,False,True,{}
01-42-14.9484,59,0,112,False,True,{}
01-42-14.9524,56,0,112,False,True,{}
01-42-14.9524,56,0,112,False,True,{}
01-42-14.9693,61,0,113,False,True,{}
01-42-14.9693,61,0,113,False,True,{}
01-42-14.9810,60,0,113,False,True,{}
01-42-14.9810,60,0,113,False,True,{}
01-42-15.0120,60,0,114,False,True,{}
01-42-15.0120,60,0,114,False,True,{}
01-42-15.0162,58,0,114,False,True,{}
01-42-15.0162,58,0,114,False,True,{}
01-42-15.0376,59,0,115,False,True,{}
01-42-15.0376,59,0,115,False,True,{}
01-42-15.0471,60,0,115,False,True,{}
01-42-15.0471,60,0,115,False,True,{}
01-42-15.0805,60,0,116,False,True,{}
01-42-15.0805,60,0,116,False,True,{}
01-42-15.0846,57,0,116,False,True,{}
01-42-15.0846,57,0,116,False,True,{}
01-42-15.1027,61,0,117,False,True,{}
01-42-15.1027,61,0,117,False,True,{}
01-42-15.1139,61,0,117,False,True,{}
01-42-15.1139,61,0,117,False,True,{}
01-42-15.1468,60,0,118,False,True,{}
01-42-15.1468,60,0,118,False,True,{}
01-42-15.1509,57,0,118,False,True,{}
01-42-15.1509,57,0,118,False,True,{}
01-42-15.1695,60,0,119,False,True,{}
01-42-15.1695,60,0,119,False,True,{}
01-42-15.1805,60,0,119,False,True,{}
01-42-15.1805,60,0,119,False,True,{}
01-42-15.2129,60,0,120,False,True,{}
01-42-15.2129,60,0,120,False,True,{}
01-42-15.2172,58,0,120,False,True,{}
01-42-15.2172,58,0,120,False,True,{}
01-42-15.2379,60,0,121,False,True,{}
01-42-15.2379,60,0,121,False,True,{}
01-42-15.2478,60,0,121,False,True,{}
01-42-15.2478,60,0,121,False,True,{}
01-42-15.2780,60,0,122,False,True,{}
01-42-15.2780,60,0,122,False,True,{}
01-42-15.2821,59,0,122,False,True,{}
01-42-15.2821,59,0,122,False,True,{}
01-42-15.3033,60,0,123,False,True,{}
01-42-15.3033,60,0,123,False,True,{}
01-42-15.3145,60,0,123,False,True,{}
01-42-15.3145,60,0,123,False,True,{}
01-42-15.3470,60,0,124,False,True,{}
01-42-15.3470,60,0,124,False,True,{}
01-42-15.3514,57,0,124,False,True,{}
01-42-15.3514,57,0,124,False,True,{}
01-42-15.3709,60,0,125,False,True,{}
01-42-15.3709,60,0,125,False,True,{}
01-42-15.3825,59,0,125,False,True,{}
01-42-15.3825,59,0,125,False,True,{}
01-42-15.4153,60,0,126,False,True,{}
01-42-15.4153,60,0,126,False,True,{}
01-42-15.4193,57,0,126,False,True,{}
01-42-15.4193,57,0,126,False,True,{}
01-42-15.4367,61,0,127,False,True,{}
01-42-15.4367,61,0,127,False,True,{}
01-42-15.4474,61,0,127,False,True,{}
01-42-15.4474,61,0,127,False,True,{}
01-42-15.4789,60,0,128,False,True,{}
01-42-15.4789,60,0,128,False,True,{}
01-42-15.4831,59,0,128,False,True,{}
01-42-15.4831,59,0,128,False,True,{}
01-42-15.5040,60,0,129,False,True,{}
01-42-15.5040,60,0,129,False,True,{}
01-42-15.5147,60,0,129,False,True,{}
01-42-15.5147,60,0,129,False,True,{}
01-42-15.5486,59,0,130,False,True,{}
01-42-15.5486,59,0,130,False,True,{}
01-42-15.5527,57,0,130,False,True,{}
01-42-15.5527,57,0,130,False,True,{}
01-42-15.5704,60,0,131,False,True,{}
01-42-15.5704,60,0,131,False,True,{}
01-42-15.5815,60,0,131,False,True,{}
01-42-15.5815,60,0,131,False,True,{}
01-42-15.6145,60,0,132,False,True,{}
01-42-15.6145,60,0,132,False,True,{}
01-42-15.6186,57,0,132,False,True,{}
01-42-15.6186,57,0,132,False,True,{}
01-42-15.6377,60,0,133,False,True,{}
01-42-15.6377,60,0,133,False,True,{}
01-42-15.6493,60,0,133,False,True,{}
01-42-15.6493,60,0,133,False,True,{}
01-42-15.6801,60,0,134,False,True,{}
01-42-15.6801,60,0,134,False,True,{}
01-42-15.6839,58,0,134,False,True,{}
01-42-15.6839,58,0,134,False,True,{}
01-42-15.7037,60,0,135,False,True,{}
01-42-15.7037,60,0,135,False,True,{}
01-42-15.7148,60,0,135,False,True,{}
01-42-15.7148,60,0,135,False,True,{}
01-42-15.7481,59,0,136,False,True,{}
01-42-15.7481,59,0,136,False,True,{}
01-42-15.7522,58,0,136,False,True,{}
01-42-15.7522,58,0,136,False,True,{}
01-42-15.7709,60,0,137,False,True,{}
01-42-15.7709,60,0,137,False,True,{}
01-42-15.7812,60,0,137,False,True,{}
01-42-15.7812,60,0,137,False,True,{}
01-42-15.8167,60,0,138,False,True,{}
01-42-15.8167,60,0,138,False,True,{}
01-42-15.8209,56,0,138,False,True,{}
01-42-15.8209,56,0,138,False,True,{}
01-42-15.8387,61,0,139,False,True,{}
01-42-15.8387,61,0,139,False,True,{}
01-42-15.8483,61,0,139,False,True,{}
01-42-15.8483,61,0,139,False,True,{}
01-42-15.8789,60,0,140,False,True,{}
01-42-15.8789,60,0,140,False,True,{}
01-42-15.8833,59,0,140,False,True,{}
01-42-15.8833,59,0,140,False,True,{}
01-42-15.9063,60,0,141,False,True,{}
01-42-15.9063,60,0,141,False,True,{}
01-42-15.9150,60,0,141,False,True,{}
01-42-15.9150,60,0,141,False,True,{}
01-42-15.9490,59,0,142,False,True,{}
01-42-15.9490,59,0,142,False,True,{}
01-42-15.9530,57,0,142,False,True,{}
01-42-15.9530,57,0,142,False,True,{}
01-42-15.9708,60,0,143,False,True,{}
01-42-15.9708,60,0,143,False,True,{}
01-42-15.9820,60,0,143,False,True,{}
01-42-15.9820,60,0,143,False,True,{}
01-42-16.0149,60,0,144,False,True,{}
01-42-16.0149,60,0,144,False,True,{}
01-42-16.0193,57,0,144,False,True,{}
01-42-16.0193,57,0,144,False,True,{}
01-42-16.0377,60,0,145,False,True,{}
01-42-16.0377,60,0,145,False,True,{}
01-42-16.0488,60,0,145,False,True,{}
01-42-16.0488,60,0,145,False,True,{}
01-42-16.0819,60,0,146,False,True,{}
01-42-16.0819,60,0,146,False,True,{}
01-42-16.0864,57,0,146,False,True,{}
01-42-16.0864,57,0,146,False,True,{}
