TimeStamp, FPS, # Faces, frame #, QRDetection Status, Hardcoded Eye Gaze, DetectedFaces Info
01-49-44.7835,59,0,1,True,False,{}
01-49-44.7835,59,0,1,True,False,{}
01-49-45.2807,59,0,19,True,False,{}
01-49-45.2807,59,0,19,True,False,{}
01-49-45.3012,57,0,20,True,False,{}
01-49-45.3012,57,0,20,True,False,{}
01-49-45.3117,47,0,20,False,False,{}
01-49-45.3117,47,0,20,False,False,{}
01-49-45.3491,46,0,21,False,False,{}
01-49-45.3491,46,0,21,False,False,{}
01-49-45.3780,38,0,22,False,False,{}
01-49-45.3780,38,0,22,False,False,{}
01-49-45.4177,34,0,23,False,False,{}
01-49-45.4177,34,0,23,False,False,{}
01-49-45.4835,28,0,25,False,False,{}
01-49-45.4835,28,0,25,False,False,{}
01-49-45.5180,25,0,26,False,False,{}
01-49-45.5180,25,0,26,False,False,{}
01-49-45.5682,24,0,28,False,False,{}
01-49-45.5682,24,0,28,False,False,{}
01-49-45.6140,23,0,29,False,False,{}
01-49-45.6140,23,0,29,False,False,{}
01-49-45.6429,24,0,30,False,False,{}
01-49-45.6429,24,0,30,False,False,{}
01-49-45.6823,25,0,31,False,False,{}
01-49-45.6823,25,0,31,False,False,{}
01-49-45.7338,25,0,33,False,False,{}
01-49-45.7338,25,0,33,False,False,{}
01-49-45.7679,24,0,34,False,False,{}
01-49-45.7679,24,0,34,False,False,{}
01-49-45.8143,23,0,35,False,False,{}
01-49-45.8143,23,0,35,False,False,{}
01-49-45.8461,25,0,36,False,False,{}
01-49-45.8461,25,0,36,False,False,{}
01-49-45.8808,25,0,37,False,False,{}
01-49-45.8808,25,0,37,False,False,{}
01-49-45.9124,26,0,38,False,False,{}
01-49-45.9124,26,0,38,False,False,{}
01-49-45.9475,26,0,39,False,False,{}
01-49-45.9475,26,0,39,False,False,{}
01-49-45.9932,28,0,40,False,False,{}
01-49-45.9932,28,0,40,False,False,{}
01-49-46.0117,26,0,41,False,False,{}
01-49-46.0117,26,0,41,False,False,{}
01-49-46.0258,29,0,41,False,False,{}
01-49-46.0258,29,0,41,False,False,{}
01-49-46.0478,33,0,42,False,False,{}
01-49-46.0478,33,0,42,False,False,{}
01-49-46.0575,36,0,42,False,False,{}
01-49-46.0575,36,0,42,False,False,{}
01-49-46.0779,39,0,43,False,False,{}
01-49-46.0779,39,0,43,False,False,{}
01-49-46.0920,42,0,43,False,False,{}
01-49-46.0920,42,0,43,False,False,{}
01-49-46.1175,45,0,44,False,False,{}
01-49-46.1175,45,0,44,False,False,{}
01-49-46.1253,47,0,44,False,False,{}
01-49-46.1253,47,0,44,False,False,{}
01-49-46.1453,49,0,45,False,False,{}
01-49-46.1453,49,0,45,False,False,{}
01-49-46.1595,50,0,45,False,False,{}
01-49-46.1595,50,0,45,False,False,{}
01-49-46.1814,52,0,46,False,False,{}
01-49-46.1814,52,0,46,False,False,{}
01-49-46.1921,54,0,46,False,False,{}
01-49-46.1921,54,0,46,False,False,{}
01-49-46.2123,55,0,47,False,False,{}
01-49-46.2123,55,0,47,False,False,{}
01-49-46.2264,56,0,47,False,False,{}
01-49-46.2264,56,0,47,False,False,{}
01-49-46.2646,56,0,49,False,False,{}
01-49-46.2646,56,0,49,False,False,{}
01-49-46.2693,51,0,49,False,False,{}
01-49-46.2693,51,0,49,False,False,{}
01-49-46.2748,59,0,49,False,False,{}
01-49-46.2748,59,0,49,False,False,{}
01-49-46.2928,59,0,49,False,False,{}
01-49-46.2928,59,0,49,False,False,{}
01-49-46.3144,59,0,50,False,False,{}
01-49-46.3144,59,0,50,False,False,{}
01-49-46.3261,59,0,50,False,False,{}
01-49-46.3261,59,0,50,False,False,{}
01-49-46.3449,59,0,51,False,False,{}
01-49-46.3449,59,0,51,False,False,{}
01-49-46.3657,59,0,52,False,False,{}
01-49-46.3657,59,0,52,False,False,{}
01-49-46.3755,59,0,52,False,False,{}
01-49-46.3755,59,0,52,False,False,{}
01-49-46.3962,59,0,53,False,False,{}
01-49-46.3962,59,0,53,False,False,{}
01-49-46.4090,60,0,53,False,False,{}
01-49-46.4090,60,0,53,False,False,{}
01-49-46.4257,60,0,53,False,False,{}
01-49-46.4257,60,0,53,False,False,{}
01-49-46.4485,59,0,54,False,False,{}
01-49-46.4485,59,0,54,False,False,{}
01-49-46.4589,60,0,54,False,False,{}
