TimeStamp, FPS, # Faces, frame #, QRDetection Status, Hardcoded Eye Gaze, DetectedFaces Info
21-38-10.5407,60,0,0,False,False,{}
21-38-10.5407,60,0,0,False,False,{}
21-38-10.8007,60,0,0,False,False,{}
21-38-10.8007,60,0,0,False,False,{}
21-38-10.8247,57,0,0,False,False,{}
21-38-10.8247,57,0,0,False,False,{}
21-38-10.8567,43,0,0,False,False,{}
21-38-10.8567,43,0,0,False,False,{}
21-38-10.8832,44,0,0,False,False,{}
21-38-10.8832,44,0,0,False,False,{}
21-38-10.9132,35,0,0,False,False,{}
21-38-10.9132,35,0,0,False,False,{}
21-38-10.9242,39,0,0,False,False,{}
21-38-10.9242,39,0,0,False,False,{}
21-38-10.9622,36,0,0,False,False,{}
21-38-10.9622,36,0,0,False,False,{}
21-38-10.9867,38,0,0,False,False,{}
21-38-10.9867,38,0,0,False,False,{}
21-38-11.0037,41,0,0,False,False,{}
21-38-11.0037,41,0,0,False,False,{}
21-38-11.0132,44,0,0,False,False,{}
21-38-11.0132,44,0,0,False,False,{}
21-38-11.0282,48,0,0,False,False,{}
21-38-11.0282,48,0,0,False,False,{}
21-38-11.0477,48,0,0,False,False,{}
21-38-11.0477,48,0,0,False,False,{}
21-38-11.0652,50,0,0,False,False,{}
21-38-11.0652,50,0,0,False,False,{}
21-38-11.0842,54,0,0,False,False,{}
21-38-11.0842,54,0,0,False,False,{}
21-38-11.0963,54,0,0,False,False,{}
21-38-11.0963,54,0,0,False,False,{}
21-38-11.1154,53,0,0,False,False,{}
21-38-11.1154,53,0,0,False,False,{}
21-38-11.1394,57,0,0,False,False,{}
21-38-11.1394,57,0,0,False,False,{}
21-38-11.1589,51,0,0,False,False,{}
21-38-11.1589,51,0,0,False,False,{}
21-38-11.1744,55,0,0,False,False,{}
21-38-11.1744,55,0,0,False,False,{}
21-38-11.1944,54,0,0,False,False,{}
21-38-11.1944,54,0,0,False,False,{}
21-38-11.2144,53,0,0,False,False,{}
21-38-11.2144,53,0,0,False,False,{}
21-38-11.2349,52,0,0,False,False,{}
21-38-11.2349,52,0,0,False,False,{}
21-38-11.2594,53,0,0,False,False,{}
21-38-11.2594,53,0,0,False,False,{}
21-38-11.2734,50,0,0,False,False,{}
21-38-11.2734,50,0,0,False,False,{}
21-38-11.2899,51,0,0,False,False,{}
21-38-11.2899,51,0,0,False,False,{}
21-38-11.3139,50,0,0,False,False,{}
21-38-11.3139,50,0,0,False,False,{}
21-38-11.3314,49,0,0,False,False,{}
21-38-11.3314,49,0,0,False,False,{}
21-38-11.3509,50,0,0,False,False,{}
21-38-11.3509,50,0,0,False,False,{}
21-38-11.3719,49,0,0,False,False,{}
21-38-11.3719,49,0,0,False,False,{}
21-38-11.4084,47,0,0,False,False,{}
21-38-11.4084,47,0,0,False,False,{}
21-38-11.4209,46,0,0,False,False,{}
21-38-11.4209,46,0,0,False,False,{}
21-38-11.4383,48,0,0,False,False,{}
21-38-11.4383,48,0,0,False,False,{}
21-38-11.4618,52,0,0,False,False,{}
21-38-11.4618,52,0,0,False,False,{}
21-38-11.4793,47,0,0,False,False,{}
