TimeStamp, FPS, # Faces, frame #, QRDetection Status, Hardcoded Eye Gaze, DetectedFaces Info
22-04-33.3491,59,0,0,False,False,{}
22-04-33.3491,59,0,0,False,False,{}
22-04-33.4446,59,0,0,False,False,{}
22-04-33.4446,59,0,0,False,False,{}
22-04-33.4716,57,0,0,False,False,{}
22-04-33.4716,57,0,0,False,False,{}
22-04-33.4871,60,0,0,False,False,{}
22-04-33.4871,60,0,0,False,False,{}
22-04-33.4991,72,0,0,False,False,{}
22-04-33.4991,72,0,0,False,False,{}
22-04-33.5156,66,0,0,False,False,{}
22-04-33.5156,66,0,0,False,False,{}
22-04-33.5326,63,0,0,False,False,{}
22-04-33.5326,63,0,0,False,False,{}
22-04-33.5491,62,0,0,False,False,{}
22-04-33.5491,62,0,0,False,False,{}
22-04-33.5656,62,0,0,False,False,{}
22-04-33.5656,62,0,0,False,False,{}
22-04-33.5819,61,0,0,False,False,{}
22-04-33.5819,61,0,0,False,False,{}
22-04-33.5994,60,0,0,False,False,{}
22-04-33.5994,60,0,0,False,False,{}
22-04-33.6164,60,0,0,False,False,{}
22-04-33.6164,60,0,0,False,False,{}
22-04-33.6329,60,0,0,False,False,{}
22-04-33.6329,60,0,0,False,False,{}
22-04-33.6499,60,0,0,False,False,{}
22-04-33.6499,60,0,0,False,False,{}
22-04-33.6699,60,0,0,False,False,{}
22-04-33.6699,60,0,0,False,False,{}
22-04-33.6834,59,0,0,False,False,{}
22-04-33.6834,59,0,0,False,False,{}
22-04-33.6999,60,0,0,False,False,{}
22-04-33.6999,60,0,0,False,False,{}
22-04-33.7164,60,0,0,False,False,{}
22-04-33.7164,60,0,0,False,False,{}
22-04-33.7339,60,0,0,False,False,{}
22-04-33.7339,60,0,0,False,False,{}
22-04-33.7494,60,0,0,False,False,{}
22-04-33.7494,60,0,0,False,False,{}
22-04-33.7664,60,0,0,False,False,{}
22-04-33.7664,60,0,0,False,False,{}
22-04-33.7829,60,0,0,False,False,{}
22-04-33.7829,60,0,0,False,False,{}
22-04-33.7999,60,0,0,False,False,{}
22-04-33.7999,60,0,0,False,False,{}
22-04-33.8159,60,0,0,False,False,{}
22-04-33.8159,60,0,0,False,False,{}
22-04-33.8334,59,0,0,False,False,{}
22-04-33.8334,59,0,0,False,False,{}
22-04-33.8504,60,0,0,False,False,{}
22-04-33.8504,60,0,0,False,False,{}
22-04-33.8664,60,0,0,False,False,{}
22-04-33.8664,60,0,0,False,False,{}
22-04-33.8949,59,0,0,False,False,{}
22-04-33.8949,59,0,0,False,False,{}
22-04-33.9074,57,0,0,False,False,{}
22-04-33.9074,57,0,0,False,False,{}
22-04-33.9219,58,0,0,False,False,{}
22-04-33.9219,58,0,0,False,False,{}
22-04-33.9354,59,0,0,False,False,{}
22-04-33.9354,59,0,0,False,False,{}
22-04-33.9514,61,0,0,False,False,{}
22-04-33.9514,61,0,0,False,False,{}
22-04-33.9649,61,0,0,False,False,{}
22-04-33.9649,61,0,0,False,False,{}
22-04-33.9844,60,0,0,False,False,{}
22-04-33.9844,60,0,0,False,False,{}
22-04-33.9999,60,0,0,False,False,{}
22-04-33.9999,60,0,0,False,False,{}
22-04-34.0154,60,0,0,False,False,{}
22-04-34.0154,60,0,0,False,False,{}
22-04-34.0334,60,0,0,False,False,{}
22-04-34.0334,60,0,0,False,False,{}
22-04-34.0489,60,0,0,False,False,{}
22-04-34.0489,60,0,0,False,False,{}
22-04-34.0659,60,0,0,False,False,{}
22-04-34.0659,60,0,0,False,False,{}
22-04-34.0839,59,0,0,False,False,{}
22-04-34.0839,59,0,0,False,False,{}
22-04-34.1009,59,0,0,False,False,{}
22-04-34.1009,59,0,0,False,False,{}
22-04-34.1279,58,0,0,False,False,{}
22-04-34.1279,58,0,0,False,False,{}
22-04-34.1374,57,0,0,False,False,{}
22-04-34.1374,57,0,0,False,False,{}
22-04-34.1744,60,0,0,False,False,{}
22-04-34.1744,60,0,0,False,False,{}
22-04-34.1954,47,0,0,False,False,{}
22-04-34.1954,47,0,0,False,False,{}
22-04-34.2124,49,0,0,False,False,{}
22-04-34.2124,49,0,0,False,False,{}
22-04-34.2364,48,0,0,False,False,{}
22-04-34.2364,48,0,0,False,False,{}
22-04-34.2499,50,0,0,False,False,{}
22-04-34.2499,50,0,0,False,False,{}
22-04-34.2624,52,0,0,False,False,{}
22-04-34.2624,52,0,0,False,False,{}
22-04-34.2774,56,0,0,False,False,{}
22-04-34.2774,56,0,0,False,False,{}
22-04-34.2914,59,0,0,False,False,{}
22-04-34.2914,59,0,0,False,False,{}
22-04-34.3099,60,0,0,False,False,{}
22-04-34.3099,60,0,0,False,False,{}
