TimeStamp, FPS, # Faces, frame #, QRDetection Status, Hardcoded Eye Gaze, DetectedFaces Info
17-07-27.8144,71,0,0,True,False,{}
17-07-28.1240,71,0,1,True,False,{}
17-07-28.2151,65,0,2,True,False,{}
17-07-28.2427,13,0,3,True,False,{}
17-07-28.2692,21,0,4,True,False,{}
17-07-28.2959,25,0,5,True,False,{}
17-07-28.3801,29,0,6,True,False,{}
17-07-28.4039,20,0,7,True,False,{}
17-07-28.4285,23,0,8,True,False,{}
17-07-28.4489,26,0,9,True,False,{}
17-07-28.4733,29,0,10,True,False,{}
17-07-28.4968,31,0,11,True,False,{}
17-07-28.5390,33,0,12,True,False,{}
17-07-28.5614,31,0,13,True,False,{}
17-07-28.5984,32,0,14,True,False,{}
17-07-28.6178,31,0,15,True,False,{}
17-07-28.6438,34,0,16,True,False,{}
17-07-28.6773,34,0,17,True,False,{}
17-07-28.7270,33,0,18,True,False,{}
17-07-28.7599,29,0,19,True,False,{}
17-07-28.7852,29,0,20,True,False,{}
17-07-28.8643,32,0,21,True,False,{}
17-07-28.8875,24,0,22,True,False,{}
17-07-28.9071,27,0,23,True,False,{}
17-07-28.9755,29,0,24,True,False,{}
17-07-29.0111,24,0,25,True,False,{}
17-07-29.0399,25,0,26,True,False,{}
17-07-29.0705,26,0,27,True,False,{}
17-07-29.0988,27,0,28,True,False,{}
17-07-29.1232,28,0,29,True,False,{}
17-07-29.1739,30,0,30,True,False,{}
17-07-29.2008,27,0,31,True,False,{}
17-07-29.2301,28,0,32,True,False,{}
17-07-29.2574,30,0,33,True,False,{}
17-07-29.2759,31,0,34,True,False,{}
17-07-29.2997,34,0,35,True,False,{}
17-07-29.3379,35,0,36,True,False,{}
17-07-29.3629,33,0,37,True,False,{}
17-07-29.3908,33,0,38,True,False,{}
17-07-29.4087,34,0,39,True,False,{}
17-07-29.4373,37,0,40,True,False,{}
17-07-29.4808,37,0,41,True,False,{}
17-07-29.5221,33,0,42,True,False,{}
17-07-29.5382,30,0,43,True,False,{}
17-07-29.5713,34,0,44,True,False,{}
17-07-29.5977,33,0,45,True,False,{}
17-07-29.6146,34,0,46,True,False,{}
17-07-29.6369,37,0,47,True,False,{}
17-07-29.6729,38,0,48,True,False,{}
17-07-29.6970,35,0,49,True,False,{}
17-07-29.7233,36,0,50,True,False,{}
17-07-29.7396,37,0,51,True,False,{}
17-07-29.7617,39,0,52,True,False,{}
17-07-29.7776,41,0,53,True,False,{}
17-07-29.8206,43,0,54,True,False,{}
17-07-29.8369,37,0,55,True,False,{}
17-07-29.8589,40,0,56,True,False,{}
17-07-29.8743,41,0,57,True,False,{}
17-07-29.8974,44,0,58,True,False,{}
17-07-29.9239,44,0,59,True,False,{}
17-07-29.9615,42,0,60,True,False,{}
17-07-30.0162,37,0,61,True,False,{}
17-07-30.0397,31,0,62,True,False,{}
17-07-30.0708,33,0,63,True,False,{}
17-07-30.0984,33,0,64,True,False,{}
17-07-30.1141,33,0,65,True,False,{}
17-07-30.1519,36,0,66,True,False,{}
17-07-30.1663,34,0,67,True,False,{}
17-07-30.1807,38,0,68,True,False,{}
17-07-30.1964,42,0,69,True,False,{}
17-07-30.2171,44,0,70,True,False,{}
17-07-30.2313,46,0,71,True,False,{}
17-07-30.2697,49,0,72,True,False,{}
17-07-30.2844,41,0,73,True,False,{}
17-07-30.3065,45,0,74,True,False,{}
17-07-30.3202,45,0,75,True,False,{}
17-07-30.3363,48,0,76,True,False,{}
17-07-30.3543,51,0,77,True,False,{}
17-07-30.3898,51,0,78,True,False,{}
17-07-30.4090,44,0,79,True,False,{}
17-07-30.4291,45,0,80,True,False,{}
17-07-30.4726,46,0,81,True,False,{}
17-07-30.4888,38,0,82,True,False,{}
17-07-30.5148,41,0,83,True,False,{}
17-07-30.5469,41,0,84,True,False,{}
17-07-30.5656,38,0,85,True,False,{}
17-07-30.5884,40,0,86,True,False,{}
17-07-30.6034,41,0,87,True,False,{}
17-07-30.6180,44,0,88,True,False,{}
17-07-30.6396,48,0,89,True,False,{}
17-07-30.6720,47,0,90,True,False,{}
17-07-30.6901,43,0,91,True,False,{}
17-07-30.7057,44,0,92,True,False,{}
17-07-30.7257,48,0,93,True,False,{}
17-07-30.7412,48,0,94,True,False,{}
17-07-30.7609,50,0,95,True,False,{}
17-07-30.7964,50,0,96,True,False,{}
17-07-30.8158,43,0,97,True,False,{}
17-07-30.8378,44,0,98,True,False,{}
17-07-30.8526,45,0,99,True,False,{}
17-07-30.8700,48,0,100,True,False,{}
17-07-30.9167,50,0,101,True,False,{}
17-07-30.9498,39,0,102,True,False,{}
17-07-30.9732,37,0,103,True,False,{}
17-07-31.0035,38,0,104,True,False,{}
17-07-31.0169,37,0,105,True,False,{}
17-07-31.0327,41,0,106,True,False,{}
17-07-31.0508,43,0,107,True,False,{}
17-07-31.0844,46,0,108,True,False,{}
17-07-31.1131,41,0,109,True,False,{}
17-07-31.1361,40,0,110,True,False,{}
17-07-31.1499,40,0,111,True,False,{}
17-07-31.1656,44,0,112,True,False,{}
17-07-31.1850,47,0,113,True,False,{}
17-07-31.2202,48,0,114,True,False,{}
17-07-31.2395,42,0,115,True,False,{}
17-07-31.2585,44,0,116,True,False,{}
17-07-31.2746,45,0,117,True,False,{}
17-07-31.2968,48,0,118,True,False,{}
17-07-31.3111,47,0,119,True,False,{}
17-07-31.3470,50,0,120,True,False,{}
