TimeStamp, FPS, # Faces, frame #, QRDetection Status, Hardcoded Eye Gaze, DetectedFaces Info
22-07-47.0788,53,0,0,False,False,{}
22-07-47.0788,53,0,0,False,False,{}
22-07-47.2203,53,0,0,False,False,{}
22-07-47.2203,53,0,0,False,False,{}
22-07-47.2503,52,0,0,False,False,{}
22-07-47.2503,52,0,0,False,False,{}
22-07-47.2693,73,0,0,False,False,{}
22-07-47.2693,73,0,0,False,False,{}
22-07-47.2793,62,0,0,False,False,{}
22-07-47.2793,62,0,0,False,False,{}
22-07-47.2958,63,0,0,False,False,{}
22-07-47.2958,63,0,0,False,False,{}
22-07-47.3063,69,0,0,False,False,{}
22-07-47.3063,69,0,0,False,False,{}
22-07-47.3461,65,0,0,False,False,{}
22-07-47.3461,65,0,0,False,False,{}
22-07-47.3685,46,0,0,False,False,{}
22-07-47.3685,46,0,0,False,False,{}
22-07-47.3800,48,0,0,False,False,{}
22-07-47.3800,48,0,0,False,False,{}
22-07-47.4010,48,0,0,False,False,{}
22-07-47.4010,48,0,0,False,False,{}
22-07-47.4180,50,0,0,False,False,{}
22-07-47.4180,50,0,0,False,False,{}
22-07-47.4415,52,0,0,False,False,{}
22-07-47.4415,52,0,0,False,False,{}
22-07-47.4590,53,0,0,False,False,{}
22-07-47.4590,53,0,0,False,False,{}
22-07-47.4815,52,0,0,False,False,{}
22-07-47.4815,52,0,0,False,False,{}
22-07-47.4980,52,0,0,False,False,{}
22-07-47.4980,52,0,0,False,False,{}
22-07-47.5080,53,0,0,False,False,{}
22-07-47.5080,53,0,0,False,False,{}
22-07-47.5240,55,0,0,False,False,{}
22-07-47.5240,55,0,0,False,False,{}
22-07-47.5410,60,0,0,False,False,{}
22-07-47.5410,60,0,0,False,False,{}
22-07-47.5585,59,0,0,False,False,{}
22-07-47.5585,59,0,0,False,False,{}
22-07-47.5695,59,0,0,False,False,{}
22-07-47.5695,59,0,0,False,False,{}
22-07-47.5895,60,0,0,False,False,{}
22-07-47.5895,60,0,0,False,False,{}
22-07-47.6010,61,0,0,False,False,{}
22-07-47.6010,61,0,0,False,False,{}
22-07-47.6175,60,0,0,False,False,{}
22-07-47.6175,60,0,0,False,False,{}
22-07-47.6350,60,0,0,False,False,{}
22-07-47.6350,60,0,0,False,False,{}
22-07-47.6530,58,0,0,False,False,{}
22-07-47.6530,58,0,0,False,False,{}
22-07-47.6790,56,0,0,False,False,{}
22-07-47.6790,56,0,0,False,False,{}
22-07-47.7205,52,0,0,False,False,{}
22-07-47.7205,52,0,0,False,False,{}
22-07-47.7430,43,0,0,False,False,{}
22-07-47.7430,43,0,0,False,False,{}
22-07-47.7665,45,0,0,False,False,{}
22-07-47.7665,45,0,0,False,False,{}
22-07-47.7850,45,0,0,False,False,{}
22-07-47.7850,45,0,0,False,False,{}
22-07-47.8070,42,0,0,False,False,{}
22-07-47.8070,42,0,0,False,False,{}
22-07-47.8245,44,0,0,False,False,{}
22-07-47.8245,44,0,0,False,False,{}
22-07-47.8430,46,0,0,False,False,{}
22-07-47.8430,46,0,0,False,False,{}
22-07-47.8675,46,0,0,False,False,{}
22-07-47.8675,46,0,0,False,False,{}
22-07-47.8835,47,0,0,False,False,{}
22-07-47.8835,47,0,0,False,False,{}
22-07-47.8970,51,0,0,False,False,{}
22-07-47.8970,51,0,0,False,False,{}
22-07-47.9140,52,0,0,False,False,{}
22-07-47.9140,52,0,0,False,False,{}
22-07-47.9320,56,0,0,False,False,{}
22-07-47.9320,56,0,0,False,False,{}
22-07-47.9815,55,0,0,False,False,{}
22-07-47.9815,55,0,0,False,False,{}
22-07-48.0018,40,0,0,False,False,{}
22-07-48.0018,40,0,0,False,False,{}
22-07-48.0168,41,0,0,False,False,{}
22-07-48.0168,41,0,0,False,False,{}
22-07-48.0348,44,0,0,False,False,{}
22-07-48.0348,44,0,0,False,False,{}
22-07-48.0567,44,0,0,False,False,{}
22-07-48.0567,44,0,0,False,False,{}
22-07-48.0903,44,0,0,False,False,{}
22-07-48.0903,44,0,0,False,False,{}
22-07-48.1003,44,0,0,False,False,{}
22-07-48.1003,44,0,0,False,False,{}
22-07-48.1143,48,0,0,False,False,{}
22-07-48.1143,48,0,0,False,False,{}
22-07-48.1358,50,0,0,False,False,{}
22-07-48.1358,50,0,0,False,False,{}
22-07-48.1493,50,0,0,False,False,{}
22-07-48.1493,50,0,0,False,False,{}
22-07-48.1658,53,0,0,False,False,{}
22-07-48.1658,53,0,0,False,False,{}
22-07-48.1818,54,0,0,False,False,{}
22-07-48.1818,54,0,0,False,False,{}
22-07-48.1958,57,0,0,False,False,{}
22-07-48.1958,57,0,0,False,False,{}
22-07-48.2088,60,0,0,False,False,{}
22-07-48.2088,60,0,0,False,False,{}
22-07-48.2203,63,0,0,False,False,{}
22-07-48.2203,63,0,0,False,False,{}
22-07-48.2361,65,0,0,False,False,{}
22-07-48.2361,65,0,0,False,False,{}
22-07-48.2509,64,0,0,False,False,{}
22-07-48.2509,64,0,0,False,False,{}
22-07-48.2679,62,0,0,False,False,{}
22-07-48.2679,62,0,0,False,False,{}
22-07-48.2879,60,0,0,False,False,{}
22-07-48.2879,60,0,0,False,False,{}
22-07-48.3019,62,0,0,False,False,{}
22-07-48.3019,62,0,0,False,False,{}
22-07-48.3189,61,0,0,False,False,{}
22-07-48.3189,61,0,0,False,False,{}
22-07-48.3354,61,0,0,False,False,{}
22-07-48.3354,61,0,0,False,False,{}
22-07-48.3589,60,0,0,False,False,{}
22-07-48.3589,60,0,0,False,False,{}
22-07-48.3729,58,0,0,False,False,{}
22-07-48.3729,58,0,0,False,False,{}
22-07-48.3864,60,0,0,False,False,{}
22-07-48.3864,60,0,0,False,False,{}
22-07-48.4009,61,0,0,False,False,{}
22-07-48.4009,61,0,0,False,False,{}
22-07-48.4179,61,0,0,False,False,{}
22-07-48.4179,61,0,0,False,False,{}
22-07-48.4354,60,0,0,False,False,{}
22-07-48.4354,60,0,0,False,False,{}
22-07-48.4529,60,0,0,False,False,{}
22-07-48.4529,60,0,0,False,False,{}
22-07-48.4942,48,0,0,False,False,{}
22-07-48.4942,48,0,0,False,False,{}
22-07-48.5189,47,0,0,False,False,{}
22-07-48.5189,47,0,0,False,False,{}
22-07-48.5364,46,0,0,False,False,{}
22-07-48.5364,46,0,0,False,False,{}
22-07-48.5679,48,0,0,False,False,{}
22-07-48.5679,48,0,0,False,False,{}
22-07-48.9702,16,0,1,False,False,{}
22-07-48.9702,16,0,1,False,False,{}
22-07-49.0805,15,0,2,False,False,{}
22-07-49.0805,15,0,2,False,False,{}
22-07-49.1103,15,0,3,False,False,{}
22-07-49.1103,15,0,3,False,False,{}
22-07-49.1700,12,0,4,False,False,{}
22-07-49.1700,12,0,4,False,False,{}
22-07-49.2701,14,0,5,False,False,{}
22-07-49.2701,14,0,5,False,False,{}
22-07-49.3649,14,0,6,False,False,{}
22-07-49.3649,14,0,6,False,False,{}
22-07-49.3954,14,0,7,False,False,{}
22-07-49.3954,14,0,7,False,False,{}
22-07-49.5100,14,0,8,False,False,{}
22-07-49.5100,14,0,8,False,False,{}
22-07-49.5980,13,0,9,False,False,{}
22-07-49.5980,13,0,9,False,False,{}
22-07-49.6870,15,0,10,False,False,{}
22-07-49.6870,15,0,10,False,False,{}
22-07-49.7704,14,0,11,False,False,{}
22-07-49.7704,14,0,11,False,False,{}
22-07-49.8100,14,0,12,False,False,{}
22-07-49.8100,14,0,12,False,False,{}
22-07-49.8707,13,0,13,False,False,{}
22-07-49.8707,13,0,13,False,False,{}
22-07-49.8951,13,0,14,False,False,{}
22-07-49.8951,13,0,14,False,False,{}
22-07-50.0252,12,0,15,False,False,{}
22-07-50.0252,12,0,15,False,False,{}
22-07-50.1149,12,0,16,False,False,{}
22-07-50.1149,12,0,16,False,False,{}
22-07-50.1352,12,0,17,False,False,{}
22-07-50.1352,12,0,17,False,False,{}
22-07-50.2304,12,0,18,False,False,{}
22-07-50.2304,12,0,18,False,False,{}
22-07-50.2923,12,0,19,False,False,{}
22-07-50.2923,12,0,19,False,False,{}
22-07-50.3860,12,0,20,False,False,{}
22-07-50.3860,12,0,20,False,False,{}
22-07-50.4418,12,0,21,False,True,{}
22-07-50.4418,12,0,21,False,True,{}
22-07-50.5103,14,0,22,False,True,{}
22-07-50.5103,14,0,22,False,True,{}
22-07-50.5827,16,0,23,False,True,{}
22-07-50.5827,16,0,23,False,True,{}
22-07-50.6327,15,0,24,False,True,{}
22-07-50.6327,15,0,24,False,True,{}
22-07-50.6729,15,0,25,False,True,{}
22-07-50.6729,15,0,25,False,True,{}
22-07-50.7102,17,0,26,False,True,{}
22-07-50.7102,17,0,26,False,True,{}
22-07-50.7452,22,0,27,False,True,{}
22-07-50.7452,22,0,27,False,True,{}
22-07-50.8365,26,0,28,False,True,{}
22-07-50.8365,26,0,28,False,True,{}
22-07-50.9272,26,0,29,False,True,{}
22-07-50.9272,26,0,29,False,True,{}
22-07-50.9527,17,0,30,False,True,{}
22-07-50.9527,17,0,30,False,True,{}
22-07-50.9903,17,0,31,False,True,{}
22-07-50.9903,17,0,31,False,True,{}
22-07-51.0004,17,0,32,False,True,{}
22-07-51.0004,17,0,32,False,True,{}
22-07-51.0905,20,0,33,False,True,{}
