TimeStamp, FPS, # Faces, frame #, QRDetection Status, Hardcoded Eye Gaze, DetectedFaces Info
01-47-09.6847,60,0,1,True,False,{}
01-47-09.6847,60,0,1,True,False,{}
01-47-10.1004,60,0,16,True,False,{}
01-47-10.1004,60,0,16,True,False,{}
01-47-10.1294,57,0,17,True,False,{}
01-47-10.1294,57,0,17,True,False,{}
01-47-10.2366,12,0,21,False,False,{}
01-47-10.2366,12,0,21,False,False,{}
01-47-10.2731,14,0,22,False,False,{}
01-47-10.2731,14,0,22,False,False,{}
01-47-10.3058,18,0,23,False,False,{}
01-47-10.3058,18,0,23,False,False,{}
01-47-10.3531,20,0,24,False,False,{}
01-47-10.3531,20,0,24,False,False,{}
01-47-10.3961,20,0,25,False,False,{}
01-47-10.3961,20,0,25,False,False,{}
01-47-10.4438,20,0,27,False,False,{}
01-47-10.4438,20,0,27,False,False,{}
01-47-10.4930,20,0,28,False,False,{}
01-47-10.4930,20,0,28,False,False,{}
01-47-10.5559,20,0,30,False,False,{}
01-47-10.5559,20,0,30,False,False,{}
01-47-10.5997,19,0,32,False,False,{}
01-47-10.5997,19,0,32,False,False,{}
01-47-10.6468,19,0,33,False,False,{}
01-47-10.6468,19,0,33,False,False,{}
01-47-10.6907,20,0,34,False,False,{}
01-47-10.6907,20,0,34,False,False,{}
01-47-10.7222,22,0,35,False,False,{}
01-47-10.7222,22,0,35,False,False,{}
01-47-10.7758,22,0,37,False,False,{}
01-47-10.7758,22,0,37,False,False,{}
01-47-10.8106,22,0,38,False,False,{}
01-47-10.8106,22,0,38,False,False,{}
01-47-10.8390,23,0,39,False,False,{}
01-47-10.8390,23,0,39,False,False,{}
01-47-10.8776,24,0,40,False,False,{}
01-47-10.8776,24,0,40,False,False,{}
01-47-10.9057,25,0,41,False,False,{}
01-47-10.9057,25,0,41,False,False,{}
01-47-10.9568,26,0,42,False,False,{}
01-47-10.9568,26,0,42,False,False,{}
01-47-10.9949,24,0,43,False,False,{}
01-47-10.9949,24,0,43,False,False,{}
01-47-11.0243,24,0,44,False,False,{}
01-47-11.0243,24,0,44,False,False,{}
01-47-11.0369,28,0,45,False,False,{}
01-47-11.0369,28,0,45,False,False,{}
01-47-11.0514,31,0,45,False,False,{}
01-47-11.0514,31,0,45,False,False,{}
01-47-11.0738,34,0,46,False,False,{}
01-47-11.0738,34,0,46,False,False,{}
01-47-11.0850,37,0,46,False,False,{}
01-47-11.0850,37,0,46,False,False,{}
01-47-11.1043,40,0,47,False,False,{}
01-47-11.1043,40,0,47,False,False,{}
01-47-11.1178,43,0,47,False,False,{}
01-47-11.1178,43,0,47,False,False,{}
01-47-11.1544,46,0,48,False,False,{}
01-47-11.1544,46,0,48,False,False,{}
01-47-11.1590,45,0,48,False,False,{}
01-47-11.1590,45,0,48,False,False,{}
01-47-11.1710,51,0,49,False,False,{}
01-47-11.1710,51,0,49,False,False,{}
01-47-11.1847,52,0,49,False,False,{}
01-47-11.1847,52,0,49,False,False,{}
01-47-11.2070,54,0,50,False,False,{}
01-47-11.2070,54,0,50,False,False,{}
01-47-11.2178,55,0,50,False,False,{}
01-47-11.2178,55,0,50,False,False,{}
01-47-11.2386,55,0,51,False,False,{}
01-47-11.2386,55,0,51,False,False,{}
01-47-11.2518,56,0,51,False,False,{}
01-47-11.2518,56,0,51,False,False,{}
01-47-11.2752,57,0,52,False,False,{}
