TimeStamp, FPS, # Faces, frame #, QRDetection Status, Hardcoded Eye Gaze, DetectedFaces Info
01-45-05.7146,59,0,1,True,False,{}
01-45-05.7146,59,0,1,True,False,{}
01-45-06.2540,59,0,20,True,False,{}
01-45-06.2540,59,0,20,True,False,{}
01-45-06.2816,57,0,21,True,False,{}
01-45-06.2816,57,0,21,True,False,{}
01-45-06.2881,51,0,21,False,False,{}
01-45-06.2881,51,0,21,False,False,{}
01-45-06.3241,46,0,22,False,False,{}
01-45-06.3241,46,0,22,False,False,{}
01-45-06.3562,40,0,23,False,False,{}
01-45-06.3562,40,0,23,False,False,{}
01-45-06.4137,34,0,25,False,False,{}
01-45-06.4137,34,0,25,False,False,{}
01-45-06.4619,24,0,26,False,False,{}
01-45-06.4619,24,0,26,False,False,{}
01-45-06.5267,23,0,28,False,False,{}
01-45-06.5267,23,0,28,False,False,{}
01-45-06.5634,22,0,29,False,False,{}
01-45-06.5634,22,0,29,False,False,{}
01-45-06.6138,21,0,31,False,False,{}
01-45-06.6138,21,0,31,False,False,{}
01-45-06.6765,21,0,33,False,False,{}
01-45-06.6765,21,0,33,False,False,{}
01-45-06.7113,20,0,34,False,False,{}
01-45-06.7113,20,0,34,False,False,{}
01-45-06.7394,22,0,35,False,False,{}
01-45-06.7394,22,0,35,False,False,{}
01-45-06.7918,23,0,36,False,False,{}
01-45-06.7918,23,0,36,False,False,{}
01-45-06.8251,22,0,37,False,False,{}
01-45-06.8251,22,0,37,False,False,{}
01-45-06.8571,24,0,38,False,False,{}
01-45-06.8571,24,0,38,False,False,{}
01-45-06.8917,24,0,39,False,False,{}
01-45-06.8917,24,0,39,False,False,{}
01-45-06.9411,26,0,41,False,False,{}
01-45-06.9411,26,0,41,False,False,{}
01-45-06.9806,24,0,42,False,False,{}
01-45-06.9806,24,0,42,False,False,{}
01-45-07.0259,23,0,43,False,False,{}
01-45-07.0259,23,0,43,False,False,{}
01-45-07.0724,24,0,45,False,False,{}
01-45-07.0724,24,0,45,False,False,{}
01-45-07.0857,24,0,45,False,False,{}
01-45-07.0857,24,0,45,False,False,{}
01-45-07.1077,27,0,46,False,False,{}
01-45-07.1077,27,0,46,False,False,{}
01-45-07.1189,31,0,46,False,False,{}
01-45-07.1189,31,0,46,False,False,{}
01-45-07.1385,34,0,47,False,False,{}
01-45-07.1385,34,0,47,False,False,{}
01-45-07.1523,37,0,47,False,False,{}
01-45-07.1523,37,0,47,False,False,{}
01-45-07.1902,40,0,48,False,False,{}
01-45-07.1902,40,0,48,False,False,{}
01-45-07.2012,40,0,49,False,False,{}
01-45-07.2012,40,0,49,False,False,{}
01-45-07.2058,45,0,49,False,False,{}
01-45-07.2058,45,0,49,False,False,{}
01-45-07.2195,49,0,49,False,False,{}
01-45-07.2195,49,0,49,False,False,{}
01-45-07.2416,51,0,50,False,False,{}
01-45-07.2416,51,0,50,False,False,{}
01-45-07.2527,52,0,50,False,False,{}
01-45-07.2527,52,0,50,False,False,{}
01-45-07.2726,53,0,51,False,False,{}
01-45-07.2726,53,0,51,False,False,{}
01-45-07.2865,54,0,51,False,False,{}
01-45-07.2865,54,0,51,False,False,{}
01-45-07.3209,55,0,52,False,False,{}
01-45-07.3209,55,0,52,False,False,{}
01-45-07.3249,53,0,52,False,False,{}
01-45-07.3249,53,0,52,False,False,{}
01-45-07.3374,58,0,53,False,False,{}
01-45-07.3374,58,0,53,False,False,{}
01-45-07.3524,58,0,53,False,False,{}
01-45-07.3524,58,0,53,False,False,{}
01-45-07.3745,58,0,54,False,False,{}
01-45-07.3745,58,0,54,False,False,{}
01-45-07.3871,58,0,54,False,False,{}
01-45-07.3871,58,0,54,False,False,{}
01-45-07.4071,58,0,55,False,False,{}
01-45-07.4071,58,0,55,False,False,{}
01-45-07.4201,59,0,55,False,False,{}
01-45-07.4201,59,0,55,False,False,{}
01-45-07.4548,58,0,56,False,False,{}
01-45-07.4548,58,0,56,False,False,{}
01-45-07.4591,55,0,56,False,False,{}
01-45-07.4591,55,0,56,False,False,{}
01-45-07.4723,60,0,57,False,False,{}
01-45-07.4723,60,0,57,False,False,{}
01-45-07.4866,60,0,57,False,False,{}
01-45-07.4866,60,0,57,False,False,{}
01-45-07.5088,60,0,58,False,False,{}
01-45-07.5088,60,0,58,False,False,{}
01-45-07.5203,60,0,58,False,False,{}
01-45-07.5203,60,0,58,False,False,{}
01-45-07.5393,60,0,59,False,False,{}
01-45-07.5393,60,0,59,False,False,{}
01-45-07.5529,60,0,59,False,False,{}
01-45-07.5529,60,0,59,False,False,{}
01-45-07.5890,59,0,60,False,False,{}
01-45-07.5890,59,0,60,False,False,{}
01-45-07.5935,55,0,60,False,False,{}
01-45-07.5935,55,0,60,False,False,{}
01-45-07.6058,61,0,61,False,False,{}
01-45-07.6058,61,0,61,False,False,{}
01-45-07.6204,60,0,61,False,False,{}
01-45-07.6204,60,0,61,False,False,{}
01-45-07.6434,60,0,62,False,False,{}
01-45-07.6434,60,0,62,False,False,{}
01-45-07.6534,60,0,62,False,False,{}
01-45-07.6534,60,0,62,False,False,{}
01-45-07.6742,59,0,63,False,False,{}
01-45-07.6742,59,0,63,False,False,{}
01-45-07.6867,60,0,63,False,False,{}
01-45-07.6867,60,0,63,False,False,{}
01-45-07.7204,60,0,64,False,False,{}
01-45-07.7204,60,0,64,False,False,{}
