TimeStamp, ElapsedTime, frame #, FPS, logSize, QRDetection Status, isReplayed, PETOutputs
2026-12-2--19-33-28,0,90,6,18049,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"114.766"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"118.022"|"faces":[]}
2026-12-2--19-33-28,0,91,6,18249,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"129.586"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"133.211"|"faces":[]}
2026-12-2--19-33-28,0,92,6,18449,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"106.709"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"110.077"|"faces":[]}
2026-12-2--19-33-28,0,93,6,18648,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"123.49"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"130.302"|"faces":[]}
2026-12-2--19-33-28,0,94,6,18848,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"117.903"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"123.752"|"faces":[]}
2026-12-2--19-33-28,0,95,6,19048,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"121.287"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"127.623"|"faces":[]}
2026-12-2--19-33-28,0,96,6,19251,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"128.03"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"136.572"|"faces":[]}
2026-12-2--19-33-28,0,97,6,19455,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"120.103"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"126.723"|"faces":[]}
2026-12-2--19-33-28,0,98,6,19655,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"120.501"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"124.616"|"faces":[]}
2026-12-2--19-33-28,0,99,6,19855,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"121.142"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"124.513"|"faces":[]}
2026-12-2--19-33-28,0,100,6,20055,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"121.381"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"127.444"|"faces":[]}
2026-12-2--19-33-28,0,101,6,20255,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"136.991"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"143.643"|"faces":[]}
2026-12-2--19-33-28,0,102,6,20454,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"114.947"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"122.64"|"faces":[]}
2026-12-2--19-33-28,0,103,6,20654,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"120.827"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"127.658"|"faces":[]}
2026-12-2--19-33-28,0,104,6,20858,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"121.397"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"131.636"|"faces":[]}
2026-12-2--19-33-28,0,105,6,21058,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"131.849"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"139.451"|"faces":[]}
2026-12-2--19-33-28,0,106,6,21258,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"122.978"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"135.749"|"faces":[]}
2026-12-2--19-33-28,0,107,6,21458,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"131.826"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"141.169"|"faces":[]}
2026-12-2--19-33-28,0,108,6,21658,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"121.669"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"127.844"|"faces":[]}
2026-12-2--19-33-28,0,109,6,21858,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"140.154"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"146.992"|"faces":[]}
2026-12-2--19-33-28,0,110,6,22057,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"122.98"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"129.601"|"faces":[]}
2026-12-2--19-33-28,0,111,6,22257,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"130.871"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"139.263"|"faces":[]}
2026-12-2--19-33-28,0,112,6,22457,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"124.044"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"130.835"|"faces":[]}
2026-12-2--19-33-28,0,113,6,22657,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"109.483"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"114.444"|"faces":[]}
2026-12-2--19-33-28,0,114,6,22857,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"120.215"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"123.727"|"faces":[]}
2026-12-2--19-33-28,0,115,6,23057,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"124.058"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"132.695"|"faces":[]}
2026-12-2--19-33-28,0,116,6,23257,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"126.015"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"133.284"|"faces":[]}
2026-12-2--19-33-28,0,117,6,23461,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"120.834"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"128.392"|"faces":[]}
2026-12-2--19-33-28,0,118,6,23661,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"127.237"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"134.696"|"faces":[]}
2026-12-2--19-33-28,0,119,6,23861,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"124.686"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"131.624"|"faces":[]}
2026-12-2--19-33-28,0,120,6,24060,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"117.61"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"124.262"|"faces":[]}
2026-12-2--19-33-28,0,121,6,24260,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"115.912"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"123.394"|"faces":[]}
2026-12-2--19-33-28,0,122,6,24460,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"127.486"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"133.689"|"faces":[]}
2026-12-2--19-33-28,0,123,6,24663,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"128.934"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"137.02"|"faces":[]}
2026-12-2--19-33-28,0,124,6,24867,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"124.882"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"131.245"|"faces":[]}
2026-12-2--19-33-28,0,125,6,25067,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"123.095"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"129.728"|"faces":[]}
2026-12-2--19-33-28,0,126,6,25271,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"102.658"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"106.891"|"faces":[]}
2026-12-2--19-33-28,0,127,6,25471,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"105.725"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"112.969"|"faces":[]}
2026-12-2--19-33-28,0,128,6,25671,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"126.324"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"132.662"|"faces":[]}
2026-12-2--19-33-28,0,129,6,25875,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"122.006"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"129.222"|"faces":[]}
2026-12-2--19-33-28,0,130,6,26075,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"128.561"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"136.148"|"faces":[]}
2026-12-2--19-33-28,0,131,6,26275,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"124.907"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"131.696"|"faces":[]}
2026-12-2--19-33-28,0,132,6,26475,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"127.525"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"133.846"|"faces":[]}
2026-12-2--19-33-28,0,133,6,26674,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"116.72"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"122.931"|"faces":[]}
2026-12-2--19-33-28,0,134,6,26878,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"130.269"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"137.913"|"faces":[]}
2026-12-2--19-33-28,0,135,6,27081,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"117.24"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"124.057"|"faces":[]}
2026-12-2--19-33-28,0,136,6,27281,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"119.602"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"122.761"|"faces":[]}
2026-12-2--19-33-28,0,137,6,27485,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"120.414"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"123.993"|"faces":[]}
2026-12-2--19-33-28,0,138,6,27685,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"115.136"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"118.474"|"faces":[]}
2026-12-2--19-33-28,0,139,6,27885,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"123.896"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"132.169"|"faces":[]}
2026-12-2--19-33-28,0,140,6,28085,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"132.833"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"139.669"|"faces":[]}
2026-12-2--19-33-28,0,141,6,28284,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"144.608"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"151.62"|"faces":[]}
2026-12-2--19-33-28,0,142,6,28484,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"135.168"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"138.239"|"faces":[]}
2026-12-2--19-33-28,0,143,6,28683,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"122.417"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"128.33"|"faces":[]}
2026-12-2--19-33-28,0,144,6,28883,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"127.434"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"131.394"|"faces":[]}
2026-12-2--19-33-28,0,145,6,29082,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"125.663"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"131.25"|"faces":[]}
2026-12-2--19-33-28,0,146,6,29282,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"129.549"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"132.994"|"faces":[]}
2026-12-2--19-33-28,0,147,6,29482,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"118.226"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"121.789"|"faces":[]}
2026-12-2--19-33-28,0,148,6,29682,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"114.834"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"121.703"|"faces":[]}
2026-12-2--19-33-28,0,149,6,29881,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"128.31"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"134.809"|"faces":[]}
2026-12-2--19-33-28,0,150,6,30081,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"125.628"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"132.188"|"faces":[]}
2026-12-2--19-33-28,0,151,6,30281,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"114.404"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"121.267"|"faces":[]}
2026-12-2--19-33-28,0,152,6,30481,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"115.215"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"121.909"|"faces":[]}
2026-12-2--19-33-28,0,153,6,30685,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"115.598"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"122.492"|"faces":[]}
2026-12-2--19-33-28,0,154,6,30885,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"129.113"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"132.207"|"faces":[]}
2026-12-2--19-33-28,0,155,6,31085,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"125.078"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"128.842"|"faces":[]}
2026-12-2--19-33-28,0,156,6,31285,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"119.092"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"122.818"|"faces":[]}
2026-12-2--19-33-28,0,157,6,31485,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"109.213"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"116.638"|"faces":[]}
2026-12-2--19-33-28,0,158,6,31689,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"113.612"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"120.757"|"faces":[]}
2026-12-2--19-33-28,0,159,6,31889,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"125.601"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"133.622"|"faces":[]}
2026-12-2--19-33-28,0,160,6,32093,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"116.366"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"122.806"|"faces":[]}
2026-12-2--19-33-28,0,161,6,32291,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"123.52"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"126.78"|"faces":[]}
2026-12-2--19-33-28,0,162,6,32495,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"112.583"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"116.131"|"faces":[]}
2026-12-2--19-33-28,0,163,6,32695,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"125.526"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"131.909"|"faces":[]}
2026-12-2--19-33-28,0,164,6,32895,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"116.522"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"123.751"|"faces":[]}
2026-12-2--19-33-28,0,165,6,33095,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"116.517"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"122.223"|"faces":[]}
2026-12-2--19-33-28,0,166,6,33295,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"130.568"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"139.443"|"faces":[]}
2026-12-2--19-33-28,0,167,6,33495,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"117.916"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"124.632"|"faces":[]}
2026-12-2--19-33-28,0,168,6,33695,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"122.087"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"129.511"|"faces":[]}
2026-12-2--19-33-28,0,169,6,33895,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"125.988"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"134.337"|"faces":[]}
2026-12-2--19-33-28,0,170,6,34095,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"115.863"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"122.827"|"faces":[]}
2026-12-2--19-33-28,0,171,6,34295,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"122.324"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"125.271"|"faces":[]}
2026-12-2--19-33-28,0,172,6,34495,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"121.498"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"125.404"|"faces":[]}
2026-12-2--19-33-28,0,173,6,34695,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"109.539"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"113.831"|"faces":[]}
2026-12-2--19-33-28,0,174,6,34898,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"133.685"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"141.13"|"faces":[]}
2026-12-2--19-33-28,0,175,6,35098,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"120.606"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"128.763"|"faces":[]}
2026-12-2--19-33-28,0,176,6,35296,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"136.95"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"143.62"|"faces":[]}
2026-12-2--19-33-28,0,177,6,35496,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"128.225"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"134.217"|"faces":[]}
2026-12-2--19-33-28,0,178,6,35696,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"118.879"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"124.866"|"faces":[]}
