TimeStamp, ElapsedTime, frame #, FPS, logSize, QRDetection Status, isReplayed, PETOutputs
2026-12-2--13-34-20,0,80,6,15929,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"107.362"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"110.913"|"faces":[]}
2026-12-2--13-34-20,0,81,6,16127,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"95.658"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"98.986"|"faces":[]}
2026-12-2--13-34-20,0,82,6,16326,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"103.442"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"107.36"|"faces":[]}
2026-12-2--13-34-20,0,83,6,16524,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"88.507"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"93.864"|"faces":[]}
2026-12-2--13-34-20,0,84,6,16723,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"98.333"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"102.344"|"faces":[]}
2026-12-2--13-34-20,0,85,6,16923,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"111.142"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"115.618"|"faces":[]}
2026-12-2--13-34-20,0,86,5,17122,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"94.996"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"101.028"|"faces":[]}
2026-12-2--13-34-20,0,87,4,17321,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"99.391"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"102.887"|"faces":[]}
2026-12-2--13-34-20,0,88,4,17519,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"99.08"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"104.094"|"faces":[]}
2026-12-2--13-34-20,0,89,3,17719,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"106.499"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"110.838"|"faces":[]}
2026-12-2--13-34-20,0,90,3,17920,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"92.96"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"97.646"|"faces":[]}
2026-12-2--13-34-20,0,91,4,18120,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"101.882"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"105.734"|"faces":[]}
2026-12-2--13-34-20,0,92,4,18323,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"98.171"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"102.022"|"faces":[]}
2026-12-2--13-34-20,0,93,4,18525,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"95.186"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"98.451"|"faces":[]}
2026-12-2--13-34-20,0,94,5,18723,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"85.688"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"90.318"|"faces":[]}
2026-12-2--13-34-20,0,95,5,18923,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"105.737"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"109.273"|"faces":[]}
2026-12-2--13-34-20,0,96,5,19124,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"90.16"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"95.352"|"faces":[]}
2026-12-2--13-34-20,0,97,6,19324,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"109.013"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"113.424"|"faces":[]}
2026-12-2--13-34-20,0,98,6,19526,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"90.305"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"94.812"|"faces":[]}
2026-12-2--13-34-20,0,99,6,19726,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"110.084"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"113.471"|"faces":[]}
2026-12-2--13-34-20,0,100,6,19928,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"87.544"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"91.435"|"faces":[]}
2026-12-2--13-34-20,0,101,6,20127,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"99.128"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"102.317"|"faces":[]}
2026-12-2--13-34-20,0,102,6,20331,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"100.073"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"104.336"|"faces":[]}
2026-12-2--13-34-20,0,103,6,20528,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"95.38"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"99.636"|"faces":[]}
2026-12-2--13-34-20,0,104,6,20731,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"99.628"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"103.488"|"faces":[]}
2026-12-2--13-34-20,0,105,6,20929,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"97.56"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"101.867"|"faces":[]}
2026-12-2--13-34-20,0,106,6,21126,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"95.61"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"99.709"|"faces":[]}
2026-12-2--13-34-20,0,107,6,21324,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"93.177"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"96.668"|"faces":[]}
2026-12-2--13-34-20,0,108,7,21527,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"97.598"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"102.128"|"faces":[]}
2026-12-2--13-34-20,0,109,7,21725,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"93.283"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"97.965"|"faces":[]}
2026-12-2--13-34-20,0,110,7,21925,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"104.827"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"109.228"|"faces":[]}
2026-12-2--13-34-20,0,111,6,22123,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"94.516"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"98.222"|"faces":[]}
2026-12-2--13-34-20,0,112,6,22322,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"109.328"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"113.35"|"faces":[]}
2026-12-2--13-34-20,0,113,6,22520,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"88.434"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"92.019"|"faces":[]}
2026-12-2--13-34-20,0,114,6,22720,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"107.366"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"111.016"|"faces":[]}
2026-12-2--13-34-20,0,115,6,22917,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"89.739"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"93.44"|"faces":[]}
2026-12-2--13-34-20,0,116,6,23116,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"107.19"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"111.993"|"faces":[]}
2026-12-2--13-34-20,0,117,6,23314,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"91.058"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"94.624"|"faces":[]}
2026-12-2--13-34-20,0,118,6,23512,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"98.06"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"102.581"|"faces":[]}
2026-12-2--13-34-20,0,119,6,23710,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"97.03"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"100.382"|"faces":[]}
2026-12-2--13-34-20,0,120,5,23909,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"95.381"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"100.224"|"faces":[]}
2026-12-2--13-34-20,0,121,4,24108,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"99.675"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"103.185"|"faces":[]}
2026-12-2--13-34-20,0,122,4,24307,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"96.722"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"102.485"|"faces":[]}
2026-12-2--13-34-20,0,123,3,24505,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"95.163"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"99.595"|"faces":[]}
2026-12-2--13-34-20,0,124,3,24707,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"96.36"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"102.281"|"faces":[]}
2026-12-2--13-34-20,0,125,3,24907,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"100.701"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"104.338"|"faces":[]}
2026-12-2--13-34-20,0,126,3,25107,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"101.089"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"106.598"|"faces":[]}
2026-12-2--13-34-20,0,127,3,25307,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"103.105"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"107.587"|"faces":[]}
2026-12-2--13-34-20,0,128,3,25506,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"99.045"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"104.107"|"faces":[]}
2026-12-2--13-34-20,0,129,3,25705,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"99.671"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"103.977"|"faces":[]}
2026-12-2--13-34-20,0,130,3,25903,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"88.686"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"94.036"|"faces":[]}
2026-12-2--13-34-20,0,131,3,26107,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"107.607"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"111.542"|"faces":[]}
2026-12-2--13-34-20,0,132,3,26305,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"89.172"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"92.215"|"faces":[]}
2026-12-2--13-34-20,0,133,3,26505,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"111.311"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"117.279"|"faces":[]}
2026-12-2--13-34-20,0,134,3,26703,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"95.664"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"99.454"|"faces":[]}
2026-12-2--13-34-20,0,135,3,26902,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"110.847"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"114.36"|"faces":[]}
2026-12-2--13-34-20,0,136,3,27100,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"92.647"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"96.451"|"faces":[]}
2026-12-2--13-34-20,0,137,3,27298,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"91.217"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"94.996"|"faces":[]}
2026-12-2--13-34-20,0,138,3,27498,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"111.642"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"114.796"|"faces":[]}
2026-12-2--13-34-20,0,139,3,27697,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"94.828"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"100.572"|"faces":[]}
2026-12-2--13-34-20,0,140,3,27896,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"99.197"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"103.194"|"faces":[]}
2026-12-2--13-34-20,0,141,3,28096,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"109.943"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"115.172"|"faces":[]}
2026-12-2--13-34-20,0,142,3,28290,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"98"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"101.54"|"faces":[]}
2026-12-2--13-34-20,0,143,3,28490,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"100.514"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"104.715"|"faces":[]}
2026-12-2--13-34-20,0,144,3,28690,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"105.843"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"109.404"|"faces":[]}
2026-12-2--13-34-20,0,145,3,28888,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"92.206"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"97.797"|"faces":[]}
2026-12-2--13-34-20,0,146,3,29086,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"86.384"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"90.744"|"faces":[]}
2026-12-2--13-34-20,0,147,3,29284,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"86.878"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"92.497"|"faces":[]}
2026-12-2--13-34-20,0,148,3,29484,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"106.817"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"110.204"|"faces":[]}
2026-12-2--13-34-20,0,149,3,29682,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"90.758"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"96.048"|"faces":[]}
2026-12-2--13-34-20,0,150,3,29882,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"107.083"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"111.143"|"faces":[]}
2026-12-2--13-34-20,0,151,3,30086,True,False,{"t_ms":"0"|"faces_total":"0"|"faces_active":"0"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"113.608"|"ms_palm":"0"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"120.141"|"faces":[]}
2026-12-2--13-34-20,0,152,3,30499,True,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"138.81"|"ms_palm":"70.08"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"214.796"|"faces":[{"id":"1"|"bbox":"(1030.889|611.866|66.397|94.502)"|"c":"(1064.087|659.117)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,153,3,31119,True,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"145.4"|"ms_palm":"40.045"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"193.697"|"faces":[{"id":"1"|"bbox":"(1030.889|611.866|66.397|94.502)"|"c":"(1064.087|659.117)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(904.805|490.502|104.484|144.872)"|"c":"(957.047|562.938)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,154,3,31736,True,False,{"t_ms":"0"|"faces_total":"2"|"faces_active":"2"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"127.919"|"ms_palm":"39.301"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"172.583"|"faces":[{"id":"1"|"bbox":"(1030.889|611.866|66.397|94.502)"|"c":"(1064.087|659.117)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}|{"id":"2"|"bbox":"(907.683|462.093|116.08|161.426)"|"c":"(965.722|542.805)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,155,3,32150,True,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"123.531"|"ms_palm":"38.981"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"169.099"|"faces":[{"id":"2"|"bbox":"(940.674|456.282|121.77|166.559)"|"c":"(1001.56|539.562)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,156,3,32566,True,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"119.323"|"ms_palm":"40.617"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"167.054"|"faces":[{"id":"2"|"bbox":"(942.334|451.985|136.294|184.562)"|"c":"(1010.481|544.266)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,157,3,32982,True,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"135.487"|"ms_palm":"39.804"|"ms_pose":"0"|"ms_blur":"0.001"|"ms_total":"180.681"|"faces":[{"id":"2"|"bbox":"(948.469|467.415|131.685|183.997)"|"c":"(1014.312|559.413)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,158,3,33394,True,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"123.085"|"ms_palm":"40.477"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"168.873"|"faces":[{"id":"2"|"bbox":"(943.791|463.521|137.753|190.589)"|"c":"(1012.667|558.816)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-34-20,0,159,3,33806,True,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"137.509"|"ms_palm":"38.116"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"186.779"|"faces":[{"id":"2"|"bbox":"(959.519|486.473|144.893|197.531)"|"c":"(1031.966|585.238)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
